series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,700,710,2249,10,3,29787816.73000001
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,710,720,2597,7,6,34287067.64999998
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,720,730,2770,6,3,36527463.980000034
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,730,740,2883,3,2,36741458.05999994
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,740,750,2866,5,1,35581003.30000001
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,750,760,2768,2,1,33934456.35000006
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,760,770,2720,4,2,32667867.33
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,770,780,2953,0,0,34606414.20000002
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,780,790,3406,3,5,37599698.38000005
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,790,800,3367,2,1,36588476.059999965
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,800,810,3500,3,1,37111215.26
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,810,820,3539,2,0,35126610.18999999
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,820,830,3865,3,0,38928767.980000064
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,830,840,3520,0,0,37872638.82999999
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,840,850,2916,0,1,36065596.31000006
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,850,860,3313,0,0,42326851.400000006
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,860,870,2326,0,0,29715713.61999996
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,870,880,1522,0,0,18923604.24000001
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,880,890,592,0,0,7774797.570000003
Honda Auto Receivables 2017-1 Owner Trust,2018-02-28,12,890,900,163,0,0,2069814.8300000003
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,410,420,0,1,0,2747.46
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,420,430,1,0,1,18366.8
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,440,450,2,0,0,18785.97
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,450,460,3,1,0,43151.94
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,460,470,4,0,1,48015.4
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,470,480,7,2,0,94856.66
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,480,490,8,1,1,94755.95
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,490,500,10,0,0,92760.51
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,500,510,17,3,1,215335.07000000004
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,510,520,24,2,0,253758.86000000004
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,520,530,26,3,0,334032.97
Honda Auto Receivables 2017-1 Owner Trust,2019-02-28,24,530,540,28,4,1,306694.69000000006
