series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
USAA Auto Owner Trust 2017-1,2020-04-30,33,720,730,664,1,0,4610744.060000002
USAA Auto Owner Trust 2017-1,2020-04-30,33,730,740,662,0,1,4733523.210000001
USAA Auto Owner Trust 2017-1,2020-04-30,33,740,750,688,0,0,4471396.5299999975
USAA Auto Owner Trust 2017-1,2020-04-30,33,750,760,632,0,2,4259987.160000001
USAA Auto Owner Trust 2017-1,2020-04-30,33,760,770,626,0,0,4221356.02
USAA Auto Owner Trust 2017-1,2020-04-30,33,770,780,682,0,0,4709434.519999997
USAA Auto Owner Trust 2017-1,2020-04-30,33,780,790,659,0,0,4647744.200000003
USAA Auto Owner Trust 2017-1,2020-04-30,33,790,800,706,0,0,4566449.700000001
USAA Auto Owner Trust 2017-1,2020-04-30,33,800,810,616,1,0,3954759.620000001
USAA Auto Owner Trust 2017-1,2020-04-30,33,810,820,349,0,2,2316093.8800000004
USAA Auto Owner Trust 2017-1,2020-04-30,33,820,830,158,0,0,1082160.44
USAA Auto Owner Trust 2017-1,2020-04-30,33,830,840,56,0,0,383401.27
USAA Auto Owner Trust 2017-1,2020-04-30,33,840,850,2,0,0,9064.1
USAA Auto Owner Trust 2017-1,2018-05-31,10,600,610,39,0,0,576458.1499999999
USAA Auto Owner Trust 2017-1,2018-05-31,10,610,620,78,0,0,927030.6000000006
USAA Auto Owner Trust 2017-1,2018-05-31,10,620,630,127,2,0,1641275.8100000003
USAA Auto Owner Trust 2017-1,2018-05-31,10,630,640,199,0,0,2363235.979999999
USAA Auto Owner Trust 2017-1,2018-05-31,10,640,650,315,2,1,4099644.830000001
