series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,730,740,953,9,2,4169304.4500000044
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,740,750,982,12,3,4228207.190000003
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,750,760,896,6,1,3840831.7099999962
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,760,770,817,6,1,3360760.990000004
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,770,780,800,3,1,3307524.9000000036
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,780,790,790,3,0,3199521.8300000015
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,790,800,817,3,0,3224897.079999997
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,800,810,883,1,3,3370238.2999999966
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,810,820,806,1,0,3033317.1699999957
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,820,830,794,2,0,2991106.979999998
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,830,840,809,1,0,2912846.269999998
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,840,850,747,1,2,2854888.7699999977
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,850,860,718,0,1,2727706.4100000015
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,860,870,594,0,0,2210728.4999999995
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,870,880,437,1,0,1651652.7799999986
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,880,890,211,0,1,718143.6199999999
Toyota Auto Receivables 2018-B Owner Trust,2022-05-31,50,890,900,50,0,0,166364.06999999998
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,620,630,966,23,4,17890597.32
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,630,640,1187,25,5,23078708.199999988
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,640,650,1415,24,3,26862222.320000004
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,650,660,1902,40,9,36255311.09000002
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,660,670,2137,24,7,41064075.84999999
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,670,680,2858,25,7,54837020.26999996
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,680,690,2869,29,8,54139179.28
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,690,700,4268,31,5,79489441.27000006
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,700,710,4400,18,11,80263022.28999993
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,710,720,4150,22,5,74768681.04000014
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,720,730,4626,13,5,82366368.27999987
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,730,740,4305,10,5,76565596.51
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,740,750,4197,18,5,74653983.30999997
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,750,760,4013,11,0,71419546.69999996
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,760,770,3863,9,5,66780237.750000015
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,770,780,4067,10,1,69690984.94000006
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,780,790,4190,3,0,70412074.55999997
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,790,800,4270,7,0,70483283.76000005
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,800,810,4625,4,1,74924330.38999996
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,810,820,4762,1,2,74382571.4700001
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,820,830,5026,2,1,78511653.6600001
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,830,840,4522,4,1,72784228.07000002
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,840,850,3547,1,0,64915564.00999993
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,850,860,3238,0,1,62149800.28999998
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,860,870,2412,0,0,47587667.40000005
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,870,880,1725,0,0,34261753.34
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,880,890,782,0,0,15752193.340000002
Toyota Auto Receivables 2018-B Owner Trust,2018-06-30,3,890,900,214,0,0,4245043.1000000015
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,620,630,729,32,11,11364817.849999998
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,630,640,903,22,14,14697478.16
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,640,650,1083,35,9,17102276.699999996
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,650,660,1477,34,15,23164368.220000006
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,660,670,1665,39,13,26340758.359999992
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,670,680,2224,41,17,35272529.35000002
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,680,690,2246,25,7,34617925.48999998
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,690,700,3387,33,11,51163887.23000001
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,700,710,3437,35,8,50888444.30000002
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,710,720,3261,28,7,48208158.91000001
Toyota Auto Receivables 2018-B Owner Trust,2019-06-30,15,720,730,3619,28,4,52565250.55999999
