series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,830,840,2828,1,0,67486760.25000001
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,840,850,2811,0,0,65507976.969999954
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,850,860,2878,0,0,67559521.64999999
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,860,870,2335,0,0,54965356.21000001
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,870,880,1732,1,0,41522991.129999936
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,880,890,1078,0,0,26143494.049999993
BMW Vehicle Owner Trust 2018-A,2018-03-31,4,890,900,432,0,0,10471190.449999997
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,600,610,134,3,2,2500098.7400000007
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,610,620,179,5,6,3618420.429999999
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,620,630,153,6,3,2810450.2299999986
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,630,640,153,5,2,2835809.24
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,640,650,438,16,4,9125724.099999994
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,650,660,424,9,1,8550553.330000002
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,660,670,422,7,3,7959412.450000002
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,670,680,887,18,8,18604959.369999982
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,680,690,1177,15,2,25230311.760000054
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,690,700,1129,11,5,22980160.000000004
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,700,710,1732,12,3,37334302.08000005
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,710,720,1661,8,4,33739510.68999998
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,720,730,1621,9,1,33670479.43
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,730,740,1619,5,1,32047790.949999973
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,740,750,1797,4,0,35467899.86000001
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,750,760,1761,4,2,34381280.18000002
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,760,770,1751,3,2,33759181.47000001
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,770,780,1700,3,1,33694001.97000001
BMW Vehicle Owner Trust 2018-A,2019-03-31,16,780,790,1765,1,0,33084123.099999968
