series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
CarMax Select Receivables Trust 2024-A,2025-04-30,11,760,770,16,1,0,324530.39999999997
CarMax Select Receivables Trust 2024-A,2025-04-30,11,770,780,9,0,0,165402.5
CarMax Select Receivables Trust 2024-A,2025-04-30,11,780,790,2,0,0,42700.92
CarMax Select Receivables Trust 2024-A,2025-04-30,11,790,800,3,0,0,60314.46000000001
CarMax Select Receivables Trust 2024-A,2025-04-30,11,810,820,1,0,0,11449.81
CarMax Select Receivables Trust 2024-A,2025-04-30,11,860,870,1,0,0,21892.44
CarMax Select Receivables Trust 2024-A,2024-05-31,0,360,370,2,0,0,16013.69
CarMax Select Receivables Trust 2024-A,2024-05-31,0,380,390,3,0,0,44493.71000000001
CarMax Select Receivables Trust 2024-A,2024-05-31,0,390,400,3,0,0,48844.01
CarMax Select Receivables Trust 2024-A,2024-05-31,0,400,410,10,0,0,181903.18
CarMax Select Receivables Trust 2024-A,2024-05-31,0,410,420,12,0,0,200929.64
CarMax Select Receivables Trust 2024-A,2024-05-31,0,420,430,22,0,0,371269.63
CarMax Select Receivables Trust 2024-A,2024-05-31,0,430,440,30,0,0,493873.98000000004
CarMax Select Receivables Trust 2024-A,2024-05-31,0,440,450,39,0,0,597184.5999999999
CarMax Select Receivables Trust 2024-A,2024-05-31,0,450,460,37,0,0,516974.32999999984
CarMax Select Receivables Trust 2024-A,2024-05-31,0,460,470,72,0,0,1127334.2100000004
CarMax Select Receivables Trust 2024-A,2024-05-31,0,470,480,90,0,0,1510642.96
CarMax Select Receivables Trust 2024-A,2024-05-31,0,480,490,128,1,0,2230181.12
CarMax Select Receivables Trust 2024-A,2024-05-31,0,490,500,155,0,0,2702968.349999999
CarMax Select Receivables Trust 2024-A,2024-05-31,0,500,510,169,2,0,3133897.929999998
CarMax Select Receivables Trust 2024-A,2024-05-31,0,510,520,275,1,0,5396237.380000004
CarMax Select Receivables Trust 2024-A,2024-05-31,0,520,530,345,0,0,7599557.460000002
CarMax Select Receivables Trust 2024-A,2024-05-31,0,530,540,946,8,0,21643432.909999996
CarMax Select Receivables Trust 2024-A,2024-05-31,0,540,550,1102,2,0,25365464.019999966
CarMax Select Receivables Trust 2024-A,2024-05-31,0,550,560,1364,3,0,29889837.190000013
CarMax Select Receivables Trust 2024-A,2024-05-31,0,560,570,1494,6,0,32719836.17000001
CarMax Select Receivables Trust 2024-A,2024-05-31,0,570,580,1805,5,0,39208775.71999999
CarMax Select Receivables Trust 2024-A,2024-05-31,0,580,590,2037,6,0,42931079.01999995
CarMax Select Receivables Trust 2024-A,2024-05-31,0,590,600,2422,11,0,50946500.290000014
CarMax Select Receivables Trust 2024-A,2024-05-31,0,600,610,2860,5,0,58060113.72000008
CarMax Select Receivables Trust 2024-A,2024-05-31,0,610,620,3060,5,0,61614092.41000006
CarMax Select Receivables Trust 2024-A,2024-05-31,0,620,630,3511,6,0,70349257.88000007
CarMax Select Receivables Trust 2024-A,2024-05-31,0,630,640,3733,2,0,73838568.7200001
CarMax Select Receivables Trust 2024-A,2024-05-31,0,640,650,3909,4,0,77695500.05000019
CarMax Select Receivables Trust 2024-A,2024-05-31,0,650,660,263,0,0,5882436.199999994
CarMax Select Receivables Trust 2024-A,2024-05-31,0,660,670,234,0,0,5730104.34
CarMax Select Receivables Trust 2024-A,2024-05-31,0,670,680,203,0,0,4809610.529999998
CarMax Select Receivables Trust 2024-A,2024-05-31,0,680,690,145,0,0,3307232.530000001
CarMax Select Receivables Trust 2024-A,2024-05-31,0,690,700,147,1,0,3399716.769999999
CarMax Select Receivables Trust 2024-A,2024-05-31,0,700,710,123,0,0,2851796.3000000007
CarMax Select Receivables Trust 2024-A,2024-05-31,0,710,720,90,0,0,1988161.1500000001
CarMax Select Receivables Trust 2024-A,2024-05-31,0,720,730,87,0,0,2067319.040000001
CarMax Select Receivables Trust 2024-A,2024-05-31,0,730,740,62,0,0,1447044.77
CarMax Select Receivables Trust 2024-A,2024-05-31,0,740,750,33,0,0,804145.7399999999
CarMax Select Receivables Trust 2024-A,2024-05-31,0,750,760,32,0,0,736370.8399999999
CarMax Select Receivables Trust 2024-A,2024-05-31,0,760,770,19,0,0,398298.82000000007
CarMax Select Receivables Trust 2024-A,2024-05-31,0,770,780,12,0,0,263550.45
CarMax Select Receivables Trust 2024-A,2024-05-31,0,780,790,2,0,0,50699.28
CarMax Select Receivables Trust 2024-A,2024-05-31,0,790,800,4,0,0,75719.03
CarMax Select Receivables Trust 2024-A,2024-05-31,0,810,820,2,0,0,32505.81
CarMax Select Receivables Trust 2024-A,2024-05-31,0,860,870,1,0,0,25506.0
CarMax Select Receivables Trust 2024-A,2025-05-31,12,360,370,2,0,0,11810.689999999999
CarMax Select Receivables Trust 2024-A,2025-05-31,12,380,390,2,0,0,34841.46
CarMax Select Receivables Trust 2024-A,2025-05-31,12,390,400,2,1,0,41124.62
CarMax Select Receivables Trust 2024-A,2025-05-31,12,400,410,7,0,3,162733.82
CarMax Select Receivables Trust 2024-A,2025-05-31,12,410,420,5,3,0,127767.1
CarMax Select Receivables Trust 2024-A,2025-05-31,12,420,430,12,2,1,234091.70000000004
CarMax Select Receivables Trust 2024-A,2025-05-31,12,430,440,18,4,1,316996.5
