series,reporting_date,cum_returned,crr_basic,crr_with_fees,gl_pct_pool,gl_pct_resid,avg_gl_per_vehicle,vintage_month,period_realized,period_scheduled
GM Financial Automobile Leasing Trust 2022-1,2022-06-30,18,1.489570735596868,1.4898119174981228,0.00011143974905654868,0.489570735596868,9945.292777777779,6,150323.46000000002,111035.49999999997
GM Financial Automobile Leasing Trust 2022-1,2022-07-31,22,1.485613667479256,1.4858184986901162,0.00013015598979767182,0.485613667479256,9503.67181818182,7,94957.51000000001,64892.0
GM Financial Automobile Leasing Trust 2022-1,2022-08-31,39,1.469605841906585,1.474831267661693,0.00020364063085568355,0.46960584190658494,8387.833076923076,8,384090.95999999996,266046.25
GM Financial Automobile Leasing Trust 2022-1,2022-09-30,52,1.4839818481141254,1.4892550597004877,0.0002756871619095572,0.4839818481141254,8516.53923076923,9,334173.07999999996,218438.53000000003
GM Financial Automobile Leasing Trust 2022-1,2022-10-31,77,1.4457421026164003,1.4498905125063855,0.00039143270006825563,0.4457421026164003,8166.13077922078,10,681561.03,495628.9999999999
GM Financial Automobile Leasing Trust 2022-1,2022-11-30,102,1.4264222488571516,1.4297511812092432,0.000503768342055361,0.42642224885715163,7933.789117647057,11,667549.6199999999,487095.2000000002
GM Financial Automobile Leasing Trust 2022-1,2022-12-31,106,1.4254384219080092,1.4286377644068176,0.0005229641997289425,0.42543842190800923,7925.306132075469,12,107704.95999999996,76869.0
GM Financial Automobile Leasing Trust 2022-1,2023-01-31,359,1.378330686789634,1.383595142131419,0.001576002931882686,0.37833068678963405,7052.003593314761,13,6408642.939999999,4717056.1
GM Financial Automobile Leasing Trust 2022-1,2023-02-28,462,1.3732145490358934,1.3794310970918509,0.002005605140452703,0.37321454903589335,6973.541839826844,14,2630927.990000002,1940820.9499999993
GM Financial Automobile Leasing Trust 2022-1,2023-03-31,519,1.3726487802573504,1.3790422343273578,0.0022577687430470742,0.3726487802573504,6988.147302504819,15,1505186.0700000003,1100113.9500000011
GM Financial Automobile Leasing Trust 2022-1,2023-04-30,573,1.3667125639730142,1.373515305448877,0.0024710237993956713,0.3667125639730143,6927.431797556719,16,1434283.039999999,1091713.0700000003
GM Financial Automobile Leasing Trust 2022-1,2023-05-31,620,1.351855468688984,1.3585411297477386,0.002580167245045632,0.3518554686889841,6685.07248387097,17,1130675.17,955348.6499999985
GM Financial Automobile Leasing Trust 2022-1,2023-06-30,691,1.3287998368084886,1.335316092437807,0.002732077375273018,0.32879983680848857,6351.333241678729,18,1812197.1300000008,1568170.8000000007
GM Financial Automobile Leasing Trust 2022-1,2023-07-31,801,1.313215852515044,1.3194809736360982,0.003057305427305907,0.3132158525150439,6131.352197253437,19,2854554.1400000006,2332112.299999999
GM Financial Automobile Leasing Trust 2022-1,2023-08-31,932,1.2975897057560717,1.30395686500426,0.0034062754606062054,0.2975897057560717,5871.02332618026,20,3267656.9299999997,2707076.3000000007
GM Financial Automobile Leasing Trust 2022-1,2023-09-30,1069,1.2817957075837059,1.2888391350862776,0.003701593332044752,0.2817957075837059,5562.383797942003,21,3188415.34,2714020.8000000007
GM Financial Automobile Leasing Trust 2022-1,2023-10-31,1258,1.2655722903970288,1.2727955092573382,0.004152083749776536,0.26557229039702884,5301.947416534183,22,4737607.739999998,4013946.169999998
GM Financial Automobile Leasing Trust 2022-1,2023-11-30,1397,1.2591954154190075,1.265884267465234,0.004502309427613943,0.2591954154190075,5177.127795275592,23,3351045.6799999997,2788448.0
