series,reporting_date,vintage_month,cum_co_amount,cnl_rate,original_balance
Ford Credit Auto Lease Trust 2020-A,2021-05-31,14,129287.68,8.313670456902399e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-06-30,15,149505.78,9.613768197574197e-05,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-07-31,16,159115.48,0.00010231707037452018,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-08-31,17,163639.51,0.00010522618704806094,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-09-30,18,167329.59,0.00010759904338515403,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-10-31,19,170429.87,0.00010959263676111416,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-11-30,20,179815.22,0.00011562775990840004,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2021-12-31,21,183482.79,0.00011798614149260216,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2022-01-31,22,185578.43,0.00011933371462225401,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2022-02-28,23,201640.09,0.00012966194916330318,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2022-03-31,24,208361.48,0.00013398404864504182,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2022-04-30,25,214019.6,0.00013762242664715375,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2022-05-31,26,216522.64,0.00013923197286999918,1555121539.52
Ford Credit Auto Lease Trust 2020-A,2022-06-30,27,217215.65,0.00013967760363414763,1555121539.52
Ford Credit Auto Lease Trust 2020-B,2020-08-31,0,2786.34,1.5953092746254046e-06,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2020-09-30,1,8452.77,4.83960406026378e-06,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2020-10-31,2,18312.32,1.0484655115997432e-05,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2020-11-30,3,25295.63,1.4482924964825764e-05,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2020-12-31,4,49608.0,2.840288783695352e-05,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-01-31,5,51233.23,2.933340762003794e-05,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-02-28,6,78252.59,4.4803248200312656e-05,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-03-31,7,119082.15,6.818007075135611e-05,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-04-30,8,141430.0,8.097525453113078e-05,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-05-31,9,174634.75,9.99865186398246e-05,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-06-30,10,202265.64,0.00011580648859437226,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-07-31,11,218287.33000000002,0.0001249796514719009,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-08-31,12,230434.82,0.0001319346546159606,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-09-30,13,244848.09,0.00014018692221743067,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-10-31,14,265978.03,0.00015228479586324502,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-11-30,15,278128.4,0.00015924144794128656,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2021-12-31,16,287259.52,0.00016446943893438774,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-01-31,17,298422.84,0.0001708609589684149,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-02-28,18,301583.35000000003,0.00017267049797497775,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-03-31,19,318399.03,0.00018229825706508627,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-04-30,20,330524.7,0.00018924076724404753,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-05-31,21,347759.59,0.00019910854356142038,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-06-30,22,355283.22000000003,0.00020341617174672797,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-07-31,23,363998.12,0.00020840585742666398,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-08-31,24,368172.11,0.00021079566088180358,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-09-30,25,368525.51,0.00021099799882249017,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-11-30,27,369411.74,0.00021150540672621018,1746582963.1400232
Ford Credit Auto Lease Trust 2020-B,2022-12-31,28,369801.8,0.00021172873422237374,1746582963.1400232
Ford Credit Auto Lease Trust 2021-A,2021-02-28,0,1656.12,8.443749016115733e-07,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2021-03-31,1,3306.54,1.6858436509279108e-06,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2021-04-30,2,27231.810000000005,1.3884173181565986e-05,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2021-05-31,3,54641.25000000001,2.7858911245974558e-05,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2021-06-30,4,71586.72,3.649858081340437e-05,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2021-07-31,5,91945.6,4.687858183804137e-05,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2021-08-31,6,114755.73000000001,5.850835581244975e-05,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2021-09-30,7,122591.22,6.250329041732648e-05,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2021-10-31,8,140549.1,7.165913851900537e-05,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2021-11-30,9,179207.46000000002,9.136915284252347e-05,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2021-12-31,10,208338.19,0.00010622149281645247,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-01-31,11,225318.79,0.00011487907345934398,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-02-28,12,232026.15000000002,0.00011829882953986556,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-03-31,13,249524.47000000003,0.00012722037038736926,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-04-30,14,263374.03,0.00013428158627894934,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-05-31,15,273519.24,0.000139454134581958,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-06-30,16,293286.58,0.0001495325381805031,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-07-31,17,298225.3,0.0001520505508934026,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-08-31,18,305941.33,0.00015598457866438658,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-09-30,19,310922.39,0.0001585241784804756,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-10-31,20,319467.59,0.000162880959637186,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-11-30,21,320977.71,0.00016365089625193713,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2022-12-31,22,322476.16000000003,0.00016441488290225225,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2023-01-31,23,323900.66000000003,0.00016514116605042127,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2023-02-28,24,329125.87,0.00016780524605648954,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2023-03-31,25,340762.0,0.00017373794182967594,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2023-04-30,26,353725.16000000003,0.00018034722554678286,1961356261.1100006
Ford Credit Auto Lease Trust 2021-A,2023-05-31,27,359371.85000000003,0.00018322619767028906,1961356261.1100006
Ford Credit Auto Lease Trust 2021-B,2021-11-30,0,14965.079999999998,8.460444921829251e-06,1768828960.919985
