series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
GM Financial Automobile Leasing Trust 2024-1,2025-10-31,28378,28102,201,75,897733550.9799999,756446334.240003,675984919.4300003,1318320372.45,27341,0,1037,22
GM Financial Automobile Leasing Trust 2024-1,2024-11-30,47205,46963,181,61,1685636949.8000028,1368065290.8499966,1127882498.42,2141541838.6,45490,0,1715,11
GM Financial Automobile Leasing Trust 2024-1,2025-11-30,26628,26379,167,82,833047071.849999,704387678.5299994,634383442.2299997,1239407217.4499998,25647,0,981,23
GM Financial Automobile Leasing Trust 2024-1,2023-12-31,46193,46176,17,0,1881071507.1000051,1464560102.3400004,1111766441.1700015,2096684440.6,44274,0,1919,0
GM Financial Automobile Leasing Trust 2024-1,2024-12-31,46324,45960,289,75,1632309047.5400221,1329638887.4199824,1105407882.1199996,2101580038.6,44647,0,1677,12
GM Financial Automobile Leasing Trust 2024-1,2025-12-31,24589,24280,205,104,761053624.0399961,645480539.5099983,585951393.0500011,1147303707.45,23671,0,918,24
GM Financial Automobile Leasing Trust 2024-2,2025-01-31,42552,42240,242,70,1545914136.130007,1247880825.6100023,1017359577.1100011,1917176022.19,40945,0,1607,10
GM Financial Automobile Leasing Trust 2024-2,2026-01-31,25573,25261,202,110,809551880.9499954,681789479.070001,608479510.3000007,1172474692.1599998,24651,0,922,22
GM Financial Automobile Leasing Trust 2024-2,2025-02-28,41857,41603,191,63,1501000466.4699988,1215747677.050006,1000187977.9099997,1886121657.18,40281,0,1576,11
GM Financial Automobile Leasing Trust 2024-2,2026-02-28,23432,23199,160,73,737418552.3899919,622506818.0000025,558745921.5000006,1080494708.03,22554,0,878,23
GM Financial Automobile Leasing Trust 2024-2,2024-03-31,47458,47427,30,1,1963391639.4500098,1523815622.569998,1142949345.809999,2145489627.19,45639,0,1819,0
GM Financial Automobile Leasing Trust 2024-2,2025-03-31,40944,40665,217,62,1449348868.6599886,1178857486.9400005,977693295.71,1845281137.17,39397,0,1547,12
GM Financial Automobile Leasing Trust 2024-2,2026-03-31,20861,20633,169,59,655387939.0999993,554808380.4499999,499680064.10000026,970358516.03,20039,0,822,24
GM Financial Automobile Leasing Trust 2024-2,2024-04-30,47178,47089,89,0,1926345299.0100062,1501224600.330004,1135461834.859998,2131448847.19,45374,0,1804,1
GM Financial Automobile Leasing Trust 2024-2,2025-04-30,39807,39584,160,63,1392611631.759995,1136813348.749998,950189595.9100008,1795005797.17,38301,0,1506,13
GM Financial Automobile Leasing Trust 2024-2,2026-04-30,18444,18274,117,53,578357265.8299987,490719456.9800043,443998806.0500004,864793271.03,17681,0,763,25
GM Financial Automobile Leasing Trust 2024-2,2024-05-31,46820,46660,147,13,1886540059.5700073,1476135415.4799995,1125938094.4100008,2113755031.19,45037,0,1783,2
GM Financial Automobile Leasing Trust 2024-2,2025-05-31,38601,38356,185,60,1333625143.4099927,1092856458.7700007,920930334.1100003,1741587722.17,37134,0,1467,14
GM Financial Automobile Leasing Trust 2024-2,2026-05-31,16355,16148,143,64,510123229.0199974,433883620.6199981,394457090.3000002,770756020.48,15660,0,695,26
GM Financial Automobile Leasing Trust 2024-2,2024-06-30,46457,46327,97,33,1848216951.349997,1452075443.0900033,1116374213.8099983,2096360021.19,44693,0,1764,3
GM Financial Automobile Leasing Trust 2024-2,2025-06-30,37491,37271,150,70,1279144585.4800076,1052172076.570002,893764074.4100006,1692067394.17,36068,0,1423,15
GM Financial Automobile Leasing Trust 2024-2,2026-06-30,14355,14178,115,62,445404614.4400005,379992372.0200002,347414397.90000015,679802830.48,13727,0,628,27
GM Financial Automobile Leasing Trust 2024-2,2024-07-31,45944,45728,177,39,1805172432.1299932,1423745375.0600057,1103485574.3899994,2072836401.19,44202,0,1742,4
GM Financial Automobile Leasing Trust 2024-2,2025-07-31,36157,35866,231,60,1219311640.5800037,1006677048.9200008,862353086.0600007,1634385790.17,34794,0,1363,16
GM Financial Automobile Leasing Trust 2024-2,2024-08-31,45448,45205,209,34,1763966413.2399964,1396687085.1700003,1091006736.7899997,2050318542.19,43730,0,1718,5
GM Financial Automobile Leasing Trust 2024-2,2025-08-31,34786,34500,210,76,1158870290.8499877,960511221.0399947,829463180.1100001,1574280420.17,33470,0,1316,17
GM Financial Automobile Leasing Trust 2024-2,2024-09-30,44918,44725,136,57,1721775488.4500155,1368468710.0099998,1077547430.2399995,2025876947.19,43214,0,1704,6
GM Financial Automobile Leasing Trust 2024-2,2025-09-30,33248,33025,143,80,1094747027.069994,910587107.2299966,792417250.8100009,1506718906.17,32004,0,1244,18
GM Financial Automobile Leasing Trust 2024-2,2024-10-31,44300,44035,209,56,1676068315.0200047,1337247296.3900027,1061983146.9100015,1997497267.19,42619,0,1681,7
GM Financial Automobile Leasing Trust 2024-2,2025-10-31,31380,31107,200,73,1021621055.140002,852512488.9400052,746973871.9600006,1424669156.1599998,30236,0,1144,19
GM Financial Automobile Leasing Trust 2024-2,2024-11-30,43816,43566,181,69,1636006912.900009,1310377136.9700131,1049500835.96,1974991407.19,42153,0,1663,8
GM Financial Automobile Leasing Trust 2024-2,2025-11-30,29693,29448,153,92,956971108.7099984,801245751.7100048,706723462.3000011,1351201326.16,28630,0,1063,20
GM Financial Automobile Leasing Trust 2024-2,2024-12-31,43246,42890,276,80,1592772607.960009,1280779412.200009,1034960820.6099997,1948793412.19,41608,0,1638,9
GM Financial Automobile Leasing Trust 2024-2,2025-12-31,27705,27395,219,91,883948676.0500014,742411411.3000026,658862827.3500004,1264922431.1599998,26728,0,977,21
GM Financial Automobile Leasing Trust 2024-3,2025-01-31,44631,44372,208,51,1689718922.5599957,1334888012.5899992,1060587315.0600002,2022429554.0,43297,0,1334,5
GM Financial Automobile Leasing Trust 2024-3,2026-01-31,31592,31307,201,84,1033021640.4499941,849528125.4500064,746725725.7500002,1443361935.0,30678,0,914,17
GM Financial Automobile Leasing Trust 2024-3,2025-02-28,44137,43902,183,52,1649273050.8399947,1307344490.3899865,1048362983.3599995,1999932579.0,42827,0,1310,6
GM Financial Automobile Leasing Trust 2024-3,2026-02-28,29743,29495,176,72,964679255.8900019,794983865.6000011,703529414.7599998,1363841226.0,28862,0,881,18
GM Financial Automobile Leasing Trust 2024-3,2025-03-31,43454,43193,210,51,1603279707.810008,1275958310.509996,1031756616.4099998,1969179774.0,42179,0,1275,7
GM Financial Automobile Leasing Trust 2024-3,2026-03-31,27194,26970,173,51,876906635.5600007,724058684.4400026,643388700.5599997,1252662282.0,26354,0,840,19
GM Financial Automobile Leasing Trust 2024-3,2025-04-30,42603,42413,139,51,1553238922.0799963,1240520763.749989,1011565616.6999996,1932015014.0,41370,0,1233,8
GM Financial Automobile Leasing Trust 2024-3,2026-04-30,24620,24428,133,59,789344756.4299989,652582956.699997,582135169.9600004,1138066147.0,23834,0,786,20
GM Financial Automobile Leasing Trust 2024-3,2025-05-31,41675,41440,170,65,1500283728.6899967,1202377652.2000115,989171021.4999995,1890466019.0,40466,0,1209,9
GM Financial Automobile Leasing Trust 2024-3,2026-05-31,22297,22064,168,65,710320615.6599972,587972922.5200073,526895063.33000076,1033926448.0,21581,0,716,21
GM Financial Automobile Leasing Trust 2024-3,2025-06-30,40808,40614,133,61,1450618476.1999915,1166819790.6600125,968174241.4999996,1851585444.0,39624,0,1184,10
GM Financial Automobile Leasing Trust 2024-3,2026-06-30,20136,19955,116,65,637082726.3500007,528078655.04999936,475687375.1300004,936235894.0,19500,0,636,22
GM Financial Automobile Leasing Trust 2024-3,2025-07-31,39743,39482,197,64,1395198435.5199983,1126142217.3199995,942873669.75,1804426684.0,38592,0,1151,11
GM Financial Automobile Leasing Trust 2024-3,2024-08-31,46375,46247,128,0,1881458203.9999938,1457176772.2500021,1105692308.51,2107306654.0,44973,0,1402,0
GM Financial Automobile Leasing Trust 2024-3,2025-08-31,38654,38369,206,79,1340168025.9400136,1085446465.940006,916999308.8500001,1756553189.0,37547,0,1107,12
GM Financial Automobile Leasing Trust 2024-3,2024-09-30,46120,45978,118,24,1846110961.7199914,1435496458.1600063,1099017000.31,2094631679.0,44728,0,1392,1
GM Financial Automobile Leasing Trust 2024-3,2025-09-30,37454,37212,167,75,1283246494.4799962,1042740586.8999933,888463848.4,1703698089.0,36391,0,1063,13
GM Financial Automobile Leasing Trust 2024-3,2024-10-31,45805,45606,160,39,1808775118.3199987,1412183263.5299892,1091213755.9099996,2079932859.0,44434,0,1371,2
GM Financial Automobile Leasing Trust 2024-3,2025-10-31,36032,35753,197,82,1219407560.4700007,994071998.6000017,853951271.6000006,1640165479.0,35003,0,1029,14
GM Financial Automobile Leasing Trust 2024-3,2024-11-30,45500,45314,144,42,1771943477.070007,1389018517.9699972,1083240487.4099991,2064855394.0,44138,0,1362,3
GM Financial Automobile Leasing Trust 2024-3,2025-11-30,34814,34598,134,82,1164780001.6399975,952703254.7099991,825121355.1500003,1587052338.0,33824,0,990,15
GM Financial Automobile Leasing Trust 2024-3,2024-12-31,45112,44841,220,51,1732408707.6300051,1363447067.1999998,1073268408.8099993,2045941109.0,43763,0,1349,4
GM Financial Automobile Leasing Trust 2024-3,2025-12-31,33288,32981,231,76,1100205336.3399982,902382153.2200018,787696965.2000004,1518301595.0,32340,0,948,16
GM Financial Automobile Leasing Trust 2025-1,2025-01-31,59909,59731,172,6,2561754066.579994,1937473499.0599945,1493635382.3799987,2843992862.3999996,57356,0,2553,1
GM Financial Automobile Leasing Trust 2025-1,2025-02-28,59598,59454,124,20,2515934403.9300423,1909406970.4600043,1485087669.3999987,2827987218.4000015,57061,0,2537,2
GM Financial Automobile Leasing Trust 2025-1,2025-03-31,59172,58949,194,29,2465672602.450019,1878793623.5900111,1473797151.0499985,2806767313.4000015,56664,0,2508,3
GM Financial Automobile Leasing Trust 2025-1,2026-03-31,48314,47969,267,78,1743147352.4899943,1382493271.2400026,1205106810.4399989,2304859294.16,46282,0,2032,15
GM Financial Automobile Leasing Trust 2025-1,2025-04-30,58660,58480,145,35,2414281493.25005,1846322146.6500063,1460891738.899999,2782463296.4000015,56186,0,2474,4
GM Financial Automobile Leasing Trust 2025-1,2026-04-30,46104,45841,179,84,1648472929.3199944,1310353239.1000016,1150366724.0899997,2202900039.16,44148,0,1956,16
GM Financial Automobile Leasing Trust 2025-1,2025-05-31,58106,57872,192,42,2361206855.5599856,1812205147.1399908,1446919077.1999998,2756185047.4000006,55658,0,2448,5
GM Financial Automobile Leasing Trust 2025-1,2026-05-31,44049,43706,254,89,1559185223.849994,1242481003.1400023,1098470067.6899996,2106599243.1599998,42156,0,1893,17
GM Financial Automobile Leasing Trust 2025-1,2026-06-30,41579,41290,189,100,1455532958.9099922,1162892675.569998,1034764329.719998,1988201485.1499999,39767,0,1812,18
GM Financial Automobile Leasing Trust 2025-1,2025-09-30,55288,55052,165,71,2138321810.5000076,1664295062.9899995,1376816617.309999,2624099301.18,52980,0,2308,9
GM Financial Automobile Leasing Trust 2025-1,2024-12-31,48860,48846,14,0,2120826216.3300047,1597546144.3800004,1220459572.7799993,2323368916.1,46778,0,2082,0
GM Financial Automobile Leasing Trust 2025-1,2025-12-31,52458,52058,292,108,1954838603.180004,1536791631.0500004,1306119994.8099983,2492603403.160001,50282,0,2176,12
GM Financial Automobile Leasing Trust 2025-2,2026-02-28,38493,38295,151,47,1470050123.9800105,1143533917.1000044,966692550.6900014,1867752878.09,37008,0,1485,9
GM Financial Automobile Leasing Trust 2025-2,2026-03-31,37346,37104,202,40,1413942399.249999,1102594864.0099952,939011078.4900004,1815954149.09,35889,0,1457,10
GM Financial Automobile Leasing Trust 2025-2,2026-04-30,36034,35846,123,65,1351858549.9300065,1056079881.6100036,906347161.1900014,1754230912.09,34619,0,1415,11
GM Financial Automobile Leasing Trust 2025-2,2025-05-31,43803,43666,119,18,1859582439.859992,1409293902.370003,1100869532.7,2119358705.09,42030,0,1773,0
GM Financial Automobile Leasing Trust 2025-2,2026-05-31,34719,34483,179,57,1290285864.5199971,1009952077.9100014,873096987.7200003,1692197794.09,33359,0,1360,12
GM Financial Automobile Leasing Trust 2025-2,2025-06-30,43474,43347,101,26,1823603764.5500028,1386689921.889991,1092564930.4800017,2103515243.09,41719,0,1755,1
GM Financial Automobile Leasing Trust 2025-2,2025-07-31,43038,42834,165,39,1783194864.2200065,1360237542.650003,1081371446.9799995,2082330680.09,41317,0,1721,2
GM Financial Automobile Leasing Trust 2025-2,2025-08-31,42564,42348,162,54,1742934083.2900028,1333622850.6099987,1069601697.1900005,2060281032.09,40882,0,1682,3
GM Financial Automobile Leasing Trust 2025-2,2025-09-30,42006,41822,133,51,1699573344.6200051,1304477481.509992,1055625336.7900013,2033697499.09,40359,0,1647,4
GM Financial Automobile Leasing Trust 2025-2,2025-11-30,40798,40576,138,84,1611900174.8900054,1244478832.0800018,1024785471.6200001,1975826645.09,39222,0,1576,6
GM Financial Automobile Leasing Trust 2025-2,2025-12-31,40095,39796,229,70,1564958709.0099823,1211550606.8100002,1006762054.3900015,1942207643.09,38556,0,1539,7
GM Financial Automobile Leasing Trust 2025-3,2026-01-31,31223,31053,118,52,1281081495.869986,980619397.9699935,797993824.3599998,1531034301.8999999,30167,0,1056,7
GM Financial Automobile Leasing Trust 2025-3,2026-02-28,30818,30662,118,38,1249627163.7799978,959095349.3600008,787576561.2100004,1511503768.9,29772,0,1046,8
GM Financial Automobile Leasing Trust 2025-3,2026-03-31,30265,30093,135,37,1213919540.8500047,934585943.8300004,773826002.7599996,1485655935.8999999,29232,0,1033,9
GM Financial Automobile Leasing Trust 2025-3,2026-04-30,29668,29532,89,47,1175935675.789995,907792166.3799999,758190596.3199998,1456217832.8999999,28662,0,1006,10
GM Financial Automobile Leasing Trust 2025-3,2026-05-31,29048,28875,124,49,1138419200.1200004,881263312.3700014,742339566.5199995,1426287274.89,28063,0,985,11
GM Financial Automobile Leasing Trust 2025-3,2025-06-30,33089,33085,4,0,1478030529.7000008,1106617204.7299979,846111587.5100006,1622265753.9099998,31949,0,1140,0
GM Financial Automobile Leasing Trust 2025-3,2026-06-30,28233,28074,107,52,1094637944.5800018,849459358.6399982,721479844.6200004,1386792992.8899999,27294,0,939,12
GM Financial Automobile Leasing Trust 2025-3,2025-07-31,32917,32828,85,4,1452214557.2100015,1090843670.2100046,841568912.2099996,1613412908.91,31781,0,1136,1
GM Financial Automobile Leasing Trust 2025-3,2025-08-31,32722,32604,101,17,1426084970.430011,1074793540.3200064,836450734.6599995,1603764468.91,31591,0,1131,2
GM Financial Automobile Leasing Trust 2025-3,2025-11-30,31962,31831,92,39,1343242151.5399952,1022046998.0299982,817004139.5599997,1566874903.8999999,30873,0,1089,5
GM Financial Automobile Leasing Trust 2025-3,2025-12-31,31595,31385,161,49,1311764022.659992,1001016023.4400038,807419969.9099998,1548808658.8999999,30525,0,1070,6
GM Financial Automobile Leasing Trust 2026-1,2026-01-31,31550,31466,84,0,1435562096.73001,1097426814.0599983,855032201.0700005,1611621254.18,29615,0,1935,1
GM Financial Automobile Leasing Trust 2026-1,2026-02-28,31361,31293,58,10,1408689132.4400046,1080107374.5199983,849527723.1400002,1601093399.1799998,29442,0,1919,2
GM Financial Automobile Leasing Trust 2026-1,2026-03-31,31149,31051,81,17,1381611772.4600043,1063251144.0399992,843839983.9700006,1589976690.18,29248,0,1901,3
GM Financial Automobile Leasing Trust 2026-1,2026-04-30,30885,30800,62,23,1352882439.0499952,1044595114.2200029,836605341.3600001,1576293015.1799998,29002,0,1883,4
GM Financial Automobile Leasing Trust 2026-1,2026-05-31,30581,30477,87,17,1323026060.5400004,1024904136.420009,828366162.0100003,1560607103.18,28715,0,1866,5
GM Financial Automobile Leasing Trust 2026-1,2026-06-30,30224,30109,91,24,1292007923.2500029,1004083279.8899984,818967659.6000004,1542573373.1799998,28383,0,1841,6
GM Financial Automobile Leasing Trust 2026-1,2025-12-31,31700,31692,8,0,1460625576.4300091,1112839696.1399956,859357086.4200007,1619694051.18,29757,0,1943,0
GM Financial Automobile Leasing Trust 2026-2,2026-06-30,39060,38912,119,29,1757178378.3199973,1331062181.3200011,1078118622.0100017,2029087509.26,36665,0,2395,0
GM Financial Automobile Leasing Trust 2026-3,2026-06-30,31879,31879,0,0,1483043805.4399805,1111652922.6300116,879648342.7800001,1652631907.58,30146,0,1733,0
