series,reporting_date,cum_returned,crr_basic,crr_with_fees,gl_pct_pool,gl_pct_resid,avg_gl_per_vehicle,vintage_month,period_realized,period_scheduled
Nissan Auto Lease Trust 2023-A,2023-02-28,50,1.5984134172919262,1.5984134172919262,0.0003545531007368601,0.5984134172919262,11688.311400000006,4,599748.2700000001,398109.69999999995
Nissan Auto Lease Trust 2023-A,2023-03-31,76,1.57636049108181,1.57636049108181,0.0005112279984077397,0.5763604910818102,11087.701578947366,5,743686.9499999997,485437.2000000002
Nissan Auto Lease Trust 2023-A,2023-04-30,93,1.5920148902338565,1.5920149762263673,0.0006265024440270478,0.5920148902338566,11104.021935483874,6,472301.0700000003,282292.34999999986
Nissan Auto Lease Trust 2023-A,2023-05-31,127,1.5426505233369245,1.5426505836515485,0.0008187444525387682,0.5426505233369244,10626.375039370081,7,1059496.69,742621.0999999999
Nissan Auto Lease Trust 2023-A,2023-06-30,170,1.5231515068253247,1.5231515523764325,0.001045151644156507,0.5231515068253247,10133.766117647057,8,1179236.0099999993,806045.3999999999
Nissan Auto Lease Trust 2023-A,2023-07-31,224,1.4984724998078918,1.4999692334619237,0.0012953527858280494,0.49847249980789177,9531.923214285718,9,1402793.460000001,990382.8999999999
Nissan Auto Lease Trust 2023-A,2023-08-31,284,1.4840006000305248,1.4851822826804184,0.0015930757419803814,0.4840006000305248,9246.099753521125,10,1632744.8299999991,1142003.3000000007
Nissan Auto Lease Trust 2023-A,2023-09-30,344,1.442951927557389,1.4441336898190715,0.0017944995271968348,0.442951927557389,8598.553459302324,11,1584324.6100000003,1252314.5499999998
Nissan Auto Lease Trust 2023-A,2023-10-31,426,1.3904308007336743,1.3917287485369156,0.00200351465991338,0.39043080073367425,7752.172276995307,12,2125231.9000000004,1780708.8999999994
Nissan Auto Lease Trust 2023-A,2023-11-30,507,1.3550348132394505,1.3568353204372716,0.0021865696257400064,0.3550348132394506,7108.792564102564,13,1994880.0899999999,1693147.6500000004
Nissan Auto Lease Trust 2023-A,2023-12-31,537,1.3499862912707261,1.3519666569418294,0.0022839551599308835,0.34998629127072617,7010.577225325882,14,765610.1899999995,605088.0500000007
Nissan Auto Lease Trust 2023-A,2024-01-31,1015,1.227287214922138,1.2297098211525157,0.002918970916630269,0.22728721492213802,4740.282403940883,15,11458808.670000002,10412102.000000004
Nissan Auto Lease Trust 2023-A,2024-02-29,1536,1.1688650415339077,1.17160921759268,0.0034117371159073815,0.16886504153390772,3661.211640624999,16,12945941.389999997,12133706.949999996
Nissan Auto Lease Trust 2023-A,2024-03-31,2183,1.1208824580769465,1.1238166406424406,0.003613878585085573,0.1208824580769465,2728.7284058634905,17,16308472.380000003,15975279.350000001
