issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,44,603708.58000000,966692571.41000557,54190646.42000000,0.05605779
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,45,374029.07000000,966692571.41000557,54564675.49000000,0.05644470
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,46,524533.65000000,966692571.41000557,55089209.14000000,0.05698731
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,47,324574.33000000,966692571.41000557,55413783.47000000,0.05732307
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,48,463895.48000000,966692571.41000557,55877678.95000000,0.05780295
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,49,412804.62000000,966692571.41000557,56290483.57000000,0.05822997
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,1,43553.04000000,1213064916.74000907,43553.04000000,0.00003590
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,2,188572.06000000,1213064916.74000907,232125.10000000,0.00019135
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,3,896749.44000000,1213064916.74000907,1128874.54000000,0.00093060
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,4,1391349.02000000,1213064916.74000907,2520223.56000000,0.00207757
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,5,2177242.69000000,1213064916.74000907,4697466.25000000,0.00387239
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,6,2900858.77000000,1213064916.74000907,7598325.02000000,0.00626374
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,7,2420695.81000000,1213064916.74000907,10019020.83000000,0.00825926
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,8,2458305.47000000,1213064916.74000907,12477326.30000000,0.01028579
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,9,2081684.21000000,1213064916.74000907,14559010.51000000,0.01200184
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,10,1887000.11000000,1213064916.74000907,16446010.62000000,0.01355740
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,11,2197953.57000000,1213064916.74000907,18643964.19000000,0.01536930
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,12,2295346.30000000,1213064916.74000907,20939310.49000000,0.01726149
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,13,2349036.01000000,1213064916.74000907,23288346.50000000,0.01919794
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,14,2331570.33000000,1213064916.74000907,25619916.83000000,0.02111999
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,15,2079352.08000000,1213064916.74000907,27699268.91000000,0.02283412
