series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,840,850,11,0,0,133624.94
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,850,860,8,0,0,111425.03
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,860,870,3,0,0,33229.76
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,870,880,1,0,0,6289.16
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,350,360,1,0,0,20090.16
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,360,370,2,1,1,80714.16
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,370,380,6,1,0,137831.3
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,380,390,21,3,3,574417.0399999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,390,400,30,7,4,878749.4999999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,400,410,59,9,10,1650183.3099999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,410,420,84,17,14,2460075.6899999995
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,420,430,164,21,28,4467886.84
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,430,440,222,44,31,6342688.720000002
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,440,450,280,51,48,8002260.18
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,450,460,366,60,54,10177639.050000003
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,460,470,459,80,76,13132643.300000008
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,470,480,563,103,101,16372806.28
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,480,490,635,73,102,17276970.909999985
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,490,500,670,89,111,18470703.589999977
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,500,510,727,117,121,20685868.080000035
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,510,520,770,115,138,21842516.74999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,520,530,786,106,102,21102079.549999982
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,530,540,805,111,109,21613661.950000018
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,540,550,760,95,108,20248785.959999982
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,550,560,850,102,132,22839466.319999985
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,560,570,701,74,83,18084552.57
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,570,580,729,76,69,18363267.24000002
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,580,590,659,70,63,16730723.180000009
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-02-28,17,590,600,641,73,54,15886408.150000012
