series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,840,850,2,664,0,0,6555664.539999997
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,850,860,1,1726,0,1,27183896.899999984
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,850,860,2,678,0,0,6721199.019999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,860,870,1,1489,2,0,23240036.54
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,860,870,2,524,0,0,5223908.419999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,870,880,1,1122,1,0,17965013.87000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,870,880,2,379,0,0,3701221.59
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,880,890,1,562,0,1,8912143.499999994
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,880,890,2,196,0,0,2015969.9200000004
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,890,900,1,133,0,0,2021812.009999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,890,900,2,34,0,0,271687.15
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,600,610,1,46,5,1,654355.15
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,600,610,2,27,2,0,217059.28999999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,610,620,1,60,2,2,754509.7000000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,610,620,2,34,2,0,264552.94000000006
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,620,630,1,90,6,1,1265105.67
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,620,630,2,84,4,0,723410.9500000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,630,640,1,118,7,4,1587888.3300000005
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,630,640,2,107,6,0,904902.69
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,640,650,1,226,9,4,2858384.2400000016
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,640,650,2,146,4,2,1272298.4399999997
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,650,660,1,225,12,0,2704864.39
