issuer_code,reporting_date,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
AART,2018-03-01,690,700,1,6302,96,19,106400488.35000002
AART,2018-03-01,690,700,2,6308,88,19,60048757.59000002
AART,2018-03-01,700,710,1,5535,83,22,97228681.85999997
AART,2018-03-01,700,710,2,5339,70,24,52692369.879999995
AART,2018-03-01,710,720,1,5128,60,12,88229557.43
AART,2018-03-01,710,720,2,4754,54,14,46471858.04000002
AART,2018-03-01,720,730,1,4654,40,9,76859875.62000003
AART,2018-03-01,720,730,2,4049,36,6,39357212.75
AART,2018-03-01,730,740,1,4312,39,10,70604747.38000003
AART,2018-03-01,730,740,2,3537,31,9,34038813.29000001
AART,2018-03-01,740,750,1,4241,27,8,66942997.860000014
AART,2018-03-01,740,750,2,3336,20,9,31131996.569999997
AART,2018-03-01,750,760,1,3636,20,5,58366176.140000015
AART,2018-03-01,750,760,2,2704,27,4,25637150.78
AART,2018-03-01,760,770,1,3444,15,1,52750841.260000005
AART,2018-03-01,760,770,2,2369,11,4,21623345.53
AART,2018-03-01,770,780,1,3568,14,4,53690066.75999999
AART,2018-03-01,770,780,2,2158,12,2,19361987.93
AART,2018-03-01,780,790,1,4120,14,2,61818189.100000024
AART,2018-03-01,780,790,2,2390,14,2,21584953.749999985
AART,2018-03-01,790,800,1,4034,13,2,59731576.409999974
AART,2018-03-01,790,800,2,2158,12,3,19511532.82
AART,2018-03-01,800,810,1,4632,11,2,65882867.52999999
AART,2018-03-01,800,810,2,2355,8,4,21041482.889999997
AART,2018-03-01,810,820,1,5500,5,2,75801609.87000002
AART,2018-03-01,810,820,2,2565,7,5,22047164.320000008
AART,2018-03-01,820,830,1,5668,7,3,76412670.52000001
AART,2018-03-01,820,830,2,2405,8,1,20078436.82
AART,2018-03-01,830,840,1,4552,9,0,59639241.44000003
AART,2018-03-01,830,840,2,1875,4,2,15580921.719999995
AART,2018-03-01,840,850,1,2173,1,1,28693437.50999999
AART,2018-03-01,840,850,2,907,5,3,7587545.75
AART,2018-03-01,850,860,1,1420,4,0,17841609.41
AART,2018-03-01,850,860,2,577,0,0,4715785.29
AART,2018-03-01,860,870,1,653,0,0,8084763.93
AART,2018-03-01,860,870,2,272,1,0,2191884.57
AART,2018-03-01,870,880,1,497,1,0,5923772.630000001
AART,2018-03-01,870,880,2,182,0,0,1474416.5699999998
AART,2018-03-01,880,890,1,106,0,0,1286792.13
AART,2018-03-01,880,890,2,36,0,0,316773.0
AART,2018-03-01,890,900,1,13,0,0,155527.07
AART,2018-03-01,890,900,2,10,0,0,68084.53
AART,2018-04-01,540,550,1,0,0,1,15739.55
AART,2018-04-01,590,600,1,2,0,0,24568.53
AART,2018-04-01,600,610,2,1,0,0,7368.22
AART,2018-04-01,620,630,1,157,4,1,2801618.9899999998
AART,2018-04-01,620,630,2,48,0,0,465017.69
AART,2018-04-01,630,640,1,173,4,3,3195324.21
AART,2018-04-01,630,640,2,46,1,0,463178.9
AART,2018-04-01,640,650,1,221,3,2,4100332.6399999997
AART,2018-04-01,640,650,2,64,0,0,623207.93
AART,2018-04-01,650,660,1,260,4,1,4439039.03
AART,2018-04-01,650,660,2,68,2,0,736799.2
AART,2018-04-01,660,670,1,9076,200,50,158518157.31999996
AART,2018-04-01,660,670,2,10459,183,43,101308167.22000007
AART,2018-04-01,670,680,1,9413,144,52,161146150.83000007
AART,2018-04-01,670,680,2,10203,157,53,98960478.04000007
AART,2018-04-01,680,690,1,8723,134,35,148797564.08
AART,2018-04-01,680,690,2,9391,130,39,89415944.03999998
AART,2018-04-01,690,700,1,7858,115,37,133849902.68
AART,2018-04-01,690,700,2,8125,100,37,77498186.08000003
AART,2018-04-01,700,710,1,7270,87,25,128018220.99999997
AART,2018-04-01,700,710,2,7112,83,36,69634057.44000001
AART,2018-04-01,710,720,1,6648,61,13,114353838.53000005
AART,2018-04-01,710,720,2,6203,64,29,60270999.15999998
AART,2018-04-01,720,730,1,6059,43,13,100479520.72
AART,2018-04-01,720,730,2,5293,61,16,51133900.90999998
AART,2018-04-01,730,740,1,5533,45,15,90311278.95999998
AART,2018-04-01,730,740,2,4623,37,14,44261375.84999998
AART,2018-04-01,740,750,1,5333,30,7,84266301.67999999
AART,2018-04-01,740,750,2,4246,25,8,39279063.389999986
AART,2018-04-01,750,760,1,4670,22,11,74760732.8
AART,2018-04-01,750,760,2,3470,24,8,32578285.70999999
AART,2018-04-01,760,770,1,4435,20,4,68075992.30000001
AART,2018-04-01,760,770,2,2990,20,4,27072778.279999997
AART,2018-04-01,770,780,1,4604,12,5,69707402.88999997
AART,2018-04-01,770,780,2,2765,6,5,25068005.42
AART,2018-04-01,780,790,1,5268,15,1,79467641.31
AART,2018-04-01,780,790,2,3038,15,2,27059380.16
AART,2018-04-01,790,800,1,5245,13,2,78286068.06999995
AART,2018-04-01,790,800,2,2723,10,7,24255078.879999995
AART,2018-04-01,800,810,1,6018,11,1,86206173.08999999
AART,2018-04-01,800,810,2,2935,10,5,26010372.570000004
AART,2018-04-01,810,820,1,7073,9,1,98953648.15
AART,2018-04-01,810,820,2,3215,11,3,27590659.779999997
AART,2018-04-01,820,830,1,7211,7,4,98076714.18
AART,2018-04-01,820,830,2,3034,11,3,25269608.16999999
AART,2018-04-01,830,840,1,5709,6,2,75234003.31999998
AART,2018-04-01,830,840,2,2343,10,2,19431170.55
AART,2018-04-01,840,850,1,2722,2,0,35993115.64999999
AART,2018-04-01,840,850,2,1149,5,2,9432558.51
AART,2018-04-01,850,860,1,1833,2,1,23063486.889999997
AART,2018-04-01,850,860,2,731,2,0,5959842.459999999
AART,2018-04-01,860,870,1,819,1,0,10203057.63
AART,2018-04-01,860,870,2,330,2,1,2664370.02
AART,2018-04-01,870,880,1,617,0,0,7478638.600000001
AART,2018-04-01,870,880,2,232,0,0,1878614.0499999998
AART,2018-04-01,880,890,1,123,0,0,1507368.6
AART,2018-04-01,880,890,2,46,0,0,382185.73
AART,2018-04-01,890,900,1,16,0,0,178202.43
AART,2018-04-01,890,900,2,12,0,0,86427.86
AART,2018-05-01,540,550,1,0,0,1,15739.55
AART,2018-05-01,590,600,1,2,0,0,23730.78
AART,2018-05-01,600,610,2,1,0,0,7061.63
AART,2018-05-01,620,630,1,153,4,1,2690425.45
AART,2018-05-01,620,630,2,46,0,0,438212.08999999997
AART,2018-05-01,630,640,1,170,3,4,3102149.2399999998
AART,2018-05-01,630,640,2,45,0,1,453374.83999999997
AART,2018-05-01,640,650,1,219,4,0,3961879.7
AART,2018-05-01,640,650,2,60,2,0,606396.2999999999
AART,2018-05-01,650,660,1,255,4,2,4284401.22
AART,2018-05-01,650,660,2,67,2,0,714224.58
AART,2018-05-01,660,670,1,8878,181,46,152238175.7
AART,2018-05-01,660,670,2,10139,221,52,97101920.09999998
AART,2018-05-01,670,680,1,9097,196,48,154475094.75999993
AART,2018-05-01,670,680,2,9914,180,53,95050609.74000001
AART,2018-05-01,680,690,1,8451,171,31,142823211.07999986
AART,2018-05-01,680,690,2,9131,149,38,85710270.06999996
AART,2018-05-01,690,700,1,7601,137,30,128314390.19000009
AART,2018-05-01,690,700,2,7886,111,31,74165970.90000004
AART,2018-05-01,700,710,1,7065,95,26,122833105.9
AART,2018-05-01,700,710,2,6919,104,31,66898347.22000002
AART,2018-05-01,710,720,1,6437,83,21,110043073.41000004
AART,2018-05-01,710,720,2,6031,77,20,57585397.719999984
AART,2018-05-01,720,730,1,5883,68,7,96693259.61
AART,2018-05-01,720,730,2,5164,57,21,49008725.60999998
AART,2018-05-01,730,740,1,5366,48,16,86476701.82000004
AART,2018-05-01,730,740,2,4486,41,18,42232506.70999998
AART,2018-05-01,740,750,1,5187,28,13,80803051.05999994
AART,2018-05-01,740,750,2,4122,42,7,37686685.550000004
AART,2018-05-01,750,760,1,4512,20,8,71461047.36999997
AART,2018-05-01,750,760,2,3365,36,9,31266487.73000001
AART,2018-05-01,760,770,1,4303,24,1,64970574.91000005
AART,2018-05-01,760,770,2,2903,18,4,25780526.97
AART,2018-05-01,770,780,1,4443,23,5,66512019.77000001
AART,2018-05-01,770,780,2,2679,13,3,23838787.150000002
AART,2018-05-01,780,790,1,5104,14,4,75902327.32
AART,2018-05-01,780,790,2,2934,17,5,25810371.940000005
AART,2018-05-01,790,800,1,5063,12,4,74636868.22000003
AART,2018-05-01,790,800,2,2633,9,3,23009015.920000006
AART,2018-05-01,800,810,1,5825,11,0,82081590.65000004
AART,2018-05-01,800,810,2,2839,18,4,24783950.43999999
AART,2018-05-01,810,820,1,6855,10,3,94672030.05999997
AART,2018-05-01,810,820,2,3118,9,4,26252941.10000001
AART,2018-05-01,820,830,1,7003,8,3,93762334.80999999
AART,2018-05-01,820,830,2,2943,12,2,24082318.640000004
AART,2018-05-01,830,840,1,5530,7,2,71870956.17000003
AART,2018-05-01,830,840,2,2286,9,2,18533333.31
AART,2018-05-01,840,850,1,2651,2,0,34455968.87999997
AART,2018-05-01,840,850,2,1120,5,3,8960436.430000002
AART,2018-05-01,850,860,1,1782,0,0,21985422.880000003
AART,2018-05-01,850,860,2,707,3,0,5656339.14
AART,2018-05-01,860,870,1,795,0,0,9694518.42
AART,2018-05-01,860,870,2,314,2,0,2494430.9799999995
AART,2018-05-01,870,880,1,597,0,0,7145003.53
AART,2018-05-01,870,880,2,226,0,0,1772865.71
AART,2018-05-01,880,890,1,120,0,0,1438859.61
AART,2018-05-01,880,890,2,46,0,0,372263.59
AART,2018-05-01,890,900,1,16,0,0,170009.88
AART,2018-05-01,890,900,2,12,0,0,82777.02
AART,2018-06-01,540,550,1,1,0,0,15739.55
AART,2018-06-01,560,570,1,0,1,0,44286.88
AART,2018-06-01,570,580,1,1,0,0,18398.2
AART,2018-06-01,590,600,1,2,0,0,22921.72
AART,2018-06-01,590,600,2,1,0,0,13293.61
AART,2018-06-01,600,610,2,1,0,0,6795.11
AART,2018-06-01,610,620,1,4,0,0,87278.37
AART,2018-06-01,610,620,2,1,0,0,14371.23
AART,2018-06-01,620,630,1,174,4,0,3011079.8499999996
AART,2018-06-01,620,630,2,57,0,0,520949.93000000005
AART,2018-06-01,630,640,1,199,3,1,3533366.54
AART,2018-06-01,630,640,2,50,2,1,513752.15
AART,2018-06-01,640,650,1,266,3,0,4777226.15
AART,2018-06-01,640,650,2,74,0,1,728582.17
AART,2018-06-01,650,660,1,310,1,0,5172888.71
AART,2018-06-01,650,660,2,90,1,0,937393.75
AART,2018-06-01,660,670,1,10977,255,65,192793817.83000016
AART,2018-06-01,660,670,2,12794,275,84,125871869.69999999
AART,2018-06-01,670,680,1,11206,216,70,192979307.68999994
AART,2018-06-01,670,680,2,12385,238,69,121167430.58999991
AART,2018-06-01,680,690,1,10400,219,42,177794461.13000005
AART,2018-06-01,680,690,2,11379,194,51,109111527.45000002
AART,2018-06-01,690,700,1,9233,150,49,157133657.88999996
AART,2018-06-01,690,700,2,9835,137,48,94093110.80000001
AART,2018-06-01,700,710,1,8795,119,30,154257433.19000006
AART,2018-06-01,700,710,2,8713,111,41,85205590.43000004
AART,2018-06-01,710,720,1,7972,88,42,136898220.50999993
AART,2018-06-01,710,720,2,7621,101,30,74299170.4
AART,2018-06-01,720,730,1,7541,90,10,126962800.14999998
AART,2018-06-01,720,730,2,6560,75,17,63274782.90000002
AART,2018-06-01,730,740,1,6700,58,16,110661043.98000005
AART,2018-06-01,730,740,2,5612,61,13,53700490.20999999
AART,2018-06-01,740,750,1,6517,42,12,104184787.38
AART,2018-06-01,740,750,2,5011,40,15,46218276.75000001
AART,2018-06-01,750,760,1,5583,34,9,89843776.46
AART,2018-06-01,750,760,2,4093,42,15,38427633.73
AART,2018-06-01,760,770,1,5316,21,9,82604238.53999993
AART,2018-06-01,760,770,2,3566,26,8,32206267.359999992
AART,2018-06-01,770,780,1,5510,31,3,84700955.42000002
AART,2018-06-01,770,780,2,3278,22,5,29691815.480000004
AART,2018-06-01,780,790,1,6360,17,6,97048423.08999999
AART,2018-06-01,780,790,2,3581,27,2,31934349.28999999
AART,2018-06-01,790,800,1,6280,24,2,94980250.66000003
AART,2018-06-01,790,800,2,3183,18,3,27897419.749999993
AART,2018-06-01,800,810,1,7208,19,4,104946121.63999999
AART,2018-06-01,800,810,2,3439,18,2,29916450.360000007
AART,2018-06-01,810,820,1,8480,22,4,120357655.13999996
AART,2018-06-01,810,820,2,3783,14,4,32251294.889999986
AART,2018-06-01,820,830,1,8684,8,1,120264610.35999994
AART,2018-06-01,820,830,2,3624,18,3,30053706.56
AART,2018-06-01,830,840,1,6741,8,4,90478227.05000003
AART,2018-06-01,830,840,2,2733,10,3,22303228.79
AART,2018-06-01,840,850,1,3246,1,1,43047340.51
AART,2018-06-01,840,850,2,1331,3,1,10744231.249999996
AART,2018-06-01,850,860,1,2128,1,0,27051755.239999995
AART,2018-06-01,850,860,2,828,4,1,6745650.959999999
AART,2018-06-01,860,870,1,955,2,0,12042110.120000001
AART,2018-06-01,860,870,2,360,2,1,2908716.75
AART,2018-06-01,870,880,1,718,0,0,8887671.5
AART,2018-06-01,870,880,2,257,0,0,2022670.8599999999
AART,2018-06-01,880,890,1,144,0,0,1792387.2400000002
AART,2018-06-01,880,890,2,53,0,0,429189.77
AART,2018-06-01,890,900,1,23,0,0,264411.98
AART,2018-06-01,890,900,2,13,0,0,85996.84
AART,2018-07-01,540,550,1,1,0,0,15739.55
AART,2018-07-01,560,570,1,0,1,0,44286.88
AART,2018-07-01,570,580,1,1,0,0,18146.58
AART,2018-07-01,590,600,1,2,0,0,22066.14
AART,2018-07-01,590,600,2,1,0,0,13293.61
AART,2018-07-01,600,610,2,1,0,0,6516.03
AART,2018-07-01,610,620,1,4,0,0,86237.86
AART,2018-07-01,610,620,2,1,0,0,14172.36
AART,2018-07-01,620,630,1,172,4,0,2880221.9299999997
AART,2018-07-01,620,630,2,57,0,0,506396.17
AART,2018-07-01,630,640,1,196,3,0,3407525.9899999993
AART,2018-07-01,630,640,2,50,2,0,490844.91000000003
AART,2018-07-01,640,650,1,262,3,0,4586803.16
AART,2018-07-01,640,650,2,73,1,1,707105.52
AART,2018-07-01,650,660,1,297,2,1,4907520.32
AART,2018-07-01,650,660,2,89,2,0,909127.74
AART,2018-07-01,660,670,1,10664,271,65,185180406.53
AART,2018-07-01,660,670,2,12481,284,94,120887317.55999997
AART,2018-07-01,670,680,1,10843,265,67,185197584.25999996
AART,2018-07-01,670,680,2,12026,263,78,116018630.45000003
AART,2018-07-01,680,690,1,10083,211,61,170090922.20000005
AART,2018-07-01,680,690,2,11029,219,57,104427126.10000001
AART,2018-07-01,690,700,1,8980,150,40,150663156.66999993
AART,2018-07-01,690,700,2,9580,153,48,90130647.19000001
AART,2018-07-01,700,710,1,8550,136,28,148127152.14000005
AART,2018-07-01,700,710,2,8496,125,39,81747313.57000001
AART,2018-07-01,710,720,1,7731,104,25,131010711.73
AART,2018-07-01,710,720,2,7418,94,42,71131290.50999999
AART,2018-07-01,720,730,1,7323,94,24,122140015.88000003
AART,2018-07-01,720,730,2,6359,95,22,60610084.32999999
AART,2018-07-01,730,740,1,6538,44,19,106363199.70999996
AART,2018-07-01,730,740,2,5464,60,16,51365332.080000006
AART,2018-07-01,740,750,1,6332,52,16,99976456.12
AART,2018-07-01,740,750,2,4863,47,14,44125819.35999998
AART,2018-07-01,750,760,1,5427,39,16,86126652.14000003
AART,2018-07-01,750,760,2,3997,49,9,36784593.83
AART,2018-07-01,760,770,1,5133,35,6,78724474.03000003
AART,2018-07-01,760,770,2,3476,25,8,30782678.93
AART,2018-07-01,770,780,1,5343,20,8,80860238.86
AART,2018-07-01,770,780,2,3193,16,6,28137925.080000002
AART,2018-07-01,780,790,1,6175,19,11,92950082.36
AART,2018-07-01,780,790,2,3487,30,6,30552926.849999998
AART,2018-07-01,790,800,1,6120,13,3,90751575.22999996
AART,2018-07-01,790,800,2,3098,17,4,26615906.54
AART,2018-07-01,800,810,1,6972,24,2,99892021.97000003
AART,2018-07-01,800,810,2,3327,17,3,28368677.02999999
AART,2018-07-01,810,820,1,8212,13,4,114559188.08999999
AART,2018-07-01,810,820,2,3672,17,7,30697615.57
AART,2018-07-01,820,830,1,8409,10,1,114663151.41999999
AART,2018-07-01,820,830,2,3516,19,6,28557920.419999994
AART,2018-07-01,830,840,1,6576,6,2,86451754.94000001
AART,2018-07-01,830,840,2,2640,17,5,21194584.909999996
AART,2018-07-01,840,850,1,3151,1,2,41022610.05
AART,2018-07-01,840,850,2,1285,2,3,10249187.899999999
AART,2018-07-01,850,860,1,2071,1,0,25793615.909999996
AART,2018-07-01,850,860,2,804,3,0,6403389.6
AART,2018-07-01,860,870,1,939,0,1,11503185.26
AART,2018-07-01,860,870,2,352,0,2,2774506.69
AART,2018-07-01,870,880,1,695,3,0,8504635.88
AART,2018-07-01,870,880,2,249,1,0,1934536.6600000001
AART,2018-07-01,880,890,1,139,0,0,1712453.8199999998
AART,2018-07-01,880,890,2,50,0,0,395357.14999999997
AART,2018-07-01,890,900,1,21,0,0,247323.37
AART,2018-07-01,890,900,2,13,0,0,82538.29000000001
AART,2018-08-01,540,550,1,1,0,0,14052.87
AART,2018-08-01,560,570,1,1,0,0,43966.98
AART,2018-08-01,570,580,1,1,0,0,17897.54
AART,2018-08-01,590,600,1,2,0,0,21197.24
AART,2018-08-01,590,600,2,1,0,0,13293.61
AART,2018-08-01,600,610,2,1,0,0,6245.64
AART,2018-08-01,610,620,1,3,1,0,85557.66
AART,2018-08-01,610,620,2,1,0,0,14172.36
AART,2018-08-01,620,630,1,162,7,1,2723661.3
AART,2018-08-01,620,630,2,56,0,0,479590.72000000003
AART,2018-08-01,630,640,1,193,5,0,3294191.03
AART,2018-08-01,630,640,2,50,1,1,463136.86
AART,2018-08-01,640,650,1,256,3,1,4374195.17
AART,2018-08-01,640,650,2,73,0,0,658909.1599999999
AART,2018-08-01,650,660,1,295,2,0,4736012.609999999
AART,2018-08-01,650,660,2,88,1,1,882547.05
AART,2018-08-01,660,670,1,10393,260,63,177756230.10000002
AART,2018-08-01,660,670,2,12140,295,91,115766745.41999999
AART,2018-08-01,670,680,1,10572,228,67,177497114.89000002
AART,2018-08-01,670,680,2,11757,234,79,111159994.95000006
AART,2018-08-01,680,690,1,9804,189,66,162760827.42000014
AART,2018-08-01,680,690,2,10727,209,65,99955199.92
AART,2018-08-01,690,700,1,8740,143,42,144719000.24999994
AART,2018-08-01,690,700,2,9324,151,51,86046184.52
AART,2018-08-01,700,710,1,8314,118,34,141673342.95999998
AART,2018-08-01,700,710,2,8266,123,42,78217095.25
AART,2018-08-01,710,720,1,7517,91,24,125357076.64000002
AART,2018-08-01,710,720,2,7217,91,41,67920262.24000001
AART,2018-08-01,720,730,1,7139,85,24,117140077.94
AART,2018-08-01,720,730,2,6186,96,22,57909643.68000001
AART,2018-08-01,730,740,1,6348,47,16,101546094.84999996
AART,2018-08-01,730,740,2,5351,59,13,49192588.33999999
AART,2018-08-01,740,750,1,6175,45,11,95496752.66999999
AART,2018-08-01,740,750,2,4727,40,14,42067962.67
AART,2018-08-01,750,760,1,5304,27,11,82735218.32000005
AART,2018-08-01,750,760,2,3900,42,10,35156240.0
AART,2018-08-01,760,770,1,5000,18,14,75119923.51
AART,2018-08-01,760,770,2,3370,35,7,29333734.41
AART,2018-08-01,770,780,1,5185,28,5,77276521.27000001
AART,2018-08-01,770,780,2,3091,19,7,26761703.650000006
AART,2018-08-01,780,790,1,6000,20,5,88760822.60000002
AART,2018-08-01,780,790,2,3401,26,7,29054382.20000001
AART,2018-08-01,790,800,1,5940,21,2,86374503.42999999
AART,2018-08-01,790,800,2,2994,21,5,25242850.13
AART,2018-08-01,800,810,1,6753,17,5,94881964.17999999
AART,2018-08-01,800,810,2,3221,23,5,26912560.0
AART,2018-08-01,810,820,1,7974,11,3,109083228.75999998
AART,2018-08-01,810,820,2,3571,12,5,29126599.04999999
AART,2018-08-01,820,830,1,8190,14,2,109406935.68999998
AART,2018-08-01,820,830,2,3391,13,8,27034007.909999996
AART,2018-08-01,830,840,1,6375,6,3,82146610.56000003
AART,2018-08-01,830,840,2,2574,11,0,20089877.889999993
AART,2018-08-01,840,850,1,3056,0,0,39055335.67
AART,2018-08-01,840,850,2,1244,3,2,9704537.109999998
AART,2018-08-01,850,860,1,2001,4,0,24613322.070000004
AART,2018-08-01,850,860,2,778,1,2,6060282.129999999
AART,2018-08-01,860,870,1,910,1,1,10927360.47
AART,2018-08-01,860,870,2,340,2,2,2636913.69
AART,2018-08-01,870,880,1,675,0,2,8089287.0
AART,2018-08-01,870,880,2,242,1,0,1821693.21
AART,2018-08-01,880,890,1,134,0,0,1625371.3399999999
AART,2018-08-01,880,890,2,49,0,0,383703.29
AART,2018-08-01,890,900,1,20,0,0,234640.07
AART,2018-08-01,890,900,2,12,0,0,78824.97
AART,2018-09-01,540,550,1,1,0,0,14052.87
AART,2018-09-01,540,550,2,1,0,0,4164.38
AART,2018-09-01,560,570,1,1,0,0,43966.98
AART,2018-09-01,570,580,1,2,0,0,28463.199999999997
AART,2018-09-01,570,580,2,1,0,0,15645.91
AART,2018-09-01,590,600,1,3,0,0,39902.69
AART,2018-09-01,590,600,2,2,0,0,21376.120000000003
AART,2018-09-01,600,610,1,2,0,0,20726.93
AART,2018-09-01,600,610,2,2,0,0,15969.66
AART,2018-09-01,610,620,1,6,1,0,126988.98
AART,2018-09-01,610,620,2,3,0,0,28464.43
AART,2018-09-01,620,630,1,184,6,2,3068735.25
AART,2018-09-01,620,630,2,69,0,0,623021.64
AART,2018-09-01,630,640,1,227,5,0,3953726.71
AART,2018-09-01,630,640,2,58,2,1,553796.73
AART,2018-09-01,640,650,1,285,14,0,5072134.130000001
AART,2018-09-01,640,650,2,83,0,0,738955.75
AART,2018-09-01,650,660,1,337,3,1,5491147.34
AART,2018-09-01,650,660,2,106,2,3,1093545.5
AART,2018-09-01,660,670,1,12663,319,95,219697900.43999997
AART,2018-09-01,660,670,2,14895,397,110,144797151.7100001
AART,2018-09-01,670,680,1,12743,311,86,216503117.78000003
AART,2018-09-01,670,680,2,14266,318,104,136652340.0400001
AART,2018-09-01,680,690,1,11721,245,85,197230936.4199999
AART,2018-09-01,680,690,2,12957,275,80,122273353.70999996
AART,2018-09-01,690,700,1,10409,201,64,173836371.86999995
AART,2018-09-01,690,700,2,11275,210,57,104899338.23000002
AART,2018-09-01,700,710,1,10067,153,38,172204229.5299999
AART,2018-09-01,700,710,2,10181,154,55,97286979.49999999
AART,2018-09-01,710,720,1,9105,114,32,151905871.84000003
AART,2018-09-01,710,720,2,8783,126,41,83211236.69999997
AART,2018-09-01,720,730,1,8785,94,24,144299290.82999992
AART,2018-09-01,720,730,2,7592,95,41,71279924.59999996
AART,2018-09-01,730,740,1,7718,69,24,124458013.36
AART,2018-09-01,730,740,2,6496,87,24,60280794.86999999
AART,2018-09-01,740,750,1,7462,56,15,116180741.40999997
AART,2018-09-01,740,750,2,5664,62,19,51023065.13
AART,2018-09-01,750,760,1,6487,45,17,102418851.25000001
AART,2018-09-01,750,760,2,4745,50,21,42941973.449999996
AART,2018-09-01,760,770,1,6053,36,11,92630159.88999997
AART,2018-09-01,760,770,2,4102,31,7,35755096.77
AART,2018-09-01,770,780,1,6299,26,7,95144119.44
AART,2018-09-01,770,780,2,3774,26,6,33099584.759999998
AART,2018-09-01,780,790,1,7294,30,6,109594935.86000006
AART,2018-09-01,780,790,2,4053,32,12,34941558.120000005
AART,2018-09-01,790,800,1,7183,22,2,105960798.19999997
AART,2018-09-01,790,800,2,3598,22,10,30541307.150000002
AART,2018-09-01,800,810,1,8264,16,12,117571030.53000012
AART,2018-09-01,800,810,2,3851,26,3,32299694.130000006
AART,2018-09-01,810,820,1,9654,17,6,134924306.30999997
AART,2018-09-01,810,820,2,4248,18,5,34914992.02999999
AART,2018-09-01,820,830,1,9913,12,5,134458137.36000007
AART,2018-09-01,820,830,2,4044,15,7,32317783.830000013
AART,2018-09-01,830,840,1,7685,11,2,101222485.1
AART,2018-09-01,830,840,2,3058,21,5,24003044.490000002
AART,2018-09-01,840,850,1,3564,4,0,46479160.480000004
AART,2018-09-01,840,850,2,1477,9,0,11646191.629999999
AART,2018-09-01,850,860,1,2330,2,2,29371633.77000001
AART,2018-09-01,850,860,2,903,5,1,7110361.380000001
AART,2018-09-01,860,870,1,1078,0,0,13156436.930000002
AART,2018-09-01,860,870,2,392,2,1,3010634.45
AART,2018-09-01,870,880,1,784,0,1,9726654.620000001
AART,2018-09-01,870,880,2,283,1,1,2165560.31
