series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,820,830,2,3,0,0,51158.399999999994
Carvana Auto Receivables Trust 2021-N1,2023-07-31,6,830,840,2,3,0,0,57979.990000000005
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,370,380,2,2,0,0,25601.86
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,380,390,2,1,0,2,26489.059999999998
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,390,400,2,1,1,2,33601.1
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,400,410,2,7,0,2,81013.83
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,410,420,2,11,3,6,230681.03
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,420,430,2,28,3,8,456552.12000000005
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,430,440,2,27,9,11,556069.4900000001
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,440,450,2,56,12,18,1037339.7300000001
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,450,460,2,52,22,32,1293053.1500000004
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,460,470,2,80,19,34,1626225.37
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,470,480,2,141,44,44,2677556.5500000003
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,480,490,2,130,36,43,2373420.3499999996
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,490,500,2,143,52,43,2645010.9000000027
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,500,510,2,191,51,46,3143882.5699999984
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,510,520,2,237,59,55,3980829.5100000026
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,520,530,2,234,50,69,3753702.850000001
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,530,540,2,206,59,81,3990596.5999999996
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,540,550,2,244,43,48,3553047.59
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,550,560,2,338,59,80,5145523.450000002
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,560,570,2,296,60,77,4759326.33
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,570,580,2,328,57,53,4615205.559999994
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,580,590,2,299,51,68,4392541.659999997
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,590,600,2,311,39,50,4153460.1199999996
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,600,610,2,410,56,65,5526032.82
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,610,620,2,324,40,58,4425516.559999998
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,620,630,2,308,40,47,4184487.490000001
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,630,640,2,245,28,32,2996599.7400000007
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,640,650,2,250,28,36,3294920.299999999
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,650,660,2,187,18,17,2190030.2800000003
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,660,670,2,144,20,17,1857752.7600000002
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,670,680,2,107,9,9,1275877.0
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,680,690,2,89,6,11,959943.8900000001
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,690,700,2,67,10,3,736773.9299999999
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,700,710,2,57,2,2,599769.72
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,710,720,2,34,4,4,411405.1600000001
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,720,730,2,27,4,1,266653.47000000003
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,730,740,2,21,2,3,228309.33999999997
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,740,750,2,14,0,1,148792.44
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,750,760,2,9,1,3,93907.63
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,760,770,2,13,0,0,128618.71999999999
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,770,780,2,6,1,0,62164.85
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,780,790,2,8,0,1,97641.26
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,790,800,2,1,0,0,9190.33
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,800,810,2,2,0,0,27997.76
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,810,820,2,3,0,1,52765.450000000004
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,820,830,2,2,0,0,23746.21
Carvana Auto Receivables Trust 2021-N1,2024-07-31,18,830,840,2,2,0,0,23869.16
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,370,380,2,1,1,0,22560.72
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,380,390,2,1,0,1,15226.779999999999
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,390,400,2,0,1,0,8761.21
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,400,410,2,2,1,2,45421.32
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,410,420,2,7,2,4,124295.71
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,420,430,2,15,7,5,282664.18999999994
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,430,440,2,18,8,13,378426.83999999997
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,440,450,2,24,16,19,584925.46
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,450,460,2,34,12,26,751676.3799999999
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,460,470,2,61,10,25,977956.1699999999
Carvana Auto Receivables Trust 2021-N1,2025-07-31,30,470,480,2,91,30,58,1735946.73
