series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,830,840,2,1809,3,0,23342401.440000027
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,840,850,1,1240,0,0,20291940.920000035
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,840,850,2,1055,3,1,13526909.209999997
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,850,860,1,594,0,0,9366107.790000003
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,850,860,2,456,1,0,5697819.020000005
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,860,870,1,122,0,0,1853625.6000000003
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,860,870,2,83,0,0,932025.2800000001
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,870,880,1,4,0,0,59335.56
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,870,880,2,5,0,0,50126.47
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,880,890,2,1,0,0,5236.48
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,700,710,1,872,5,4,17158447.42
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,700,710,2,2037,13,4,29778407.959999997
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,710,720,1,950,3,1,17816138.38000001
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,710,720,2,2236,10,2,31226296.669999965
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,720,730,1,994,5,0,18849203.79000001
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,720,730,2,2198,12,2,31224580.99000005
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,730,740,1,1122,1,0,21150911.65
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,730,740,2,2194,7,3,30356768.19000001
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,740,750,1,1136,2,1,21603806.790000007
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,740,750,2,2214,9,2,30902472.819999993
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,750,760,1,1233,0,1,23653467.640000008
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,750,760,2,2210,3,1,31119169.08999999
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,760,770,1,1448,2,1,26910372.229999997
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,760,770,2,2376,4,0,33614580.48000001
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,770,780,1,1472,2,0,27846365.11000003
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,770,780,2,2316,4,0,32069478.000000022
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,780,790,1,1553,0,0,29287058.80000002
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,780,790,2,2304,2,1,31180358.979999997
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,790,800,1,1748,2,0,32355495.850000016
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,790,800,2,2351,4,0,32335087.970000003
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,800,810,1,1948,2,0,34760627.57000006
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,800,810,2,2357,2,1,31806099.92
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,810,820,1,2227,1,0,39292188.78000003
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,810,820,2,2400,2,1,32189960.68999999
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,820,830,1,2298,1,0,38209344.120000005
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,820,830,2,2200,3,3,28618841.58000002
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,830,840,1,2038,3,0,33008366.52000001
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,830,840,2,1765,3,0,22313364.089999996
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,840,850,1,1208,1,0,19466627.629999984
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,840,850,2,1037,0,1,12911028.090000004
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,850,860,1,590,0,0,9062726.319999997
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,850,860,2,449,1,0,5505171.899999999
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,860,870,1,121,0,0,1797755.8099999996
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,860,870,2,83,0,0,901079.46
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,870,880,1,4,0,0,56268.630000000005
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,870,880,2,5,0,0,48630.44
Capital One Prime Auto Receivables Trust 2019-1,2020-03-31,11,880,890,2,1,0,0,4966.8
Capital One Prime Auto Receivables Trust 2019-1,2021-03-31,23,700,710,1,696,3,2,10565264.870000003
Capital One Prime Auto Receivables Trust 2019-1,2021-03-31,23,700,710,2,1576,12,2,17828819.060000017
Capital One Prime Auto Receivables Trust 2019-1,2021-03-31,23,710,720,1,730,2,0,10321318.560000002
Capital One Prime Auto Receivables Trust 2019-1,2021-03-31,23,710,720,2,1748,4,0,18827853.519999936
