series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
CarMax Select Receivables Trust 2024-A,2025-03-31,10,620,630,2,2629,128,65,52391405.32000003
CarMax Select Receivables Trust 2024-A,2025-03-31,10,630,640,1,1,0,0,2977.26
CarMax Select Receivables Trust 2024-A,2025-03-31,10,630,640,2,2772,121,53,54347072.69000003
CarMax Select Receivables Trust 2024-A,2025-03-31,10,640,650,1,1,0,0,5648.18
CarMax Select Receivables Trust 2024-A,2025-03-31,10,640,650,2,2919,127,41,57289787.960000075
CarMax Select Receivables Trust 2024-A,2025-03-31,10,650,660,2,199,10,4,4294830.229999999
CarMax Select Receivables Trust 2024-A,2025-03-31,10,660,670,2,176,14,5,4184498.210000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,670,680,2,158,9,4,3530010.9500000034
CarMax Select Receivables Trust 2024-A,2025-03-31,10,680,690,2,115,3,4,2460391.0600000005
CarMax Select Receivables Trust 2024-A,2025-03-31,10,690,700,2,117,4,2,2392498.910000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,700,710,2,93,6,3,2006736.27
CarMax Select Receivables Trust 2024-A,2025-03-31,10,710,720,2,74,1,1,1401438.1100000006
CarMax Select Receivables Trust 2024-A,2025-03-31,10,720,730,2,73,2,1,1581149.77
CarMax Select Receivables Trust 2024-A,2025-03-31,10,730,740,2,46,1,1,957476.4399999997
CarMax Select Receivables Trust 2024-A,2025-03-31,10,740,750,2,29,1,0,651485.7200000001
CarMax Select Receivables Trust 2024-A,2025-03-31,10,750,760,2,29,1,0,575690.74
CarMax Select Receivables Trust 2024-A,2025-03-31,10,760,770,2,16,1,0,330504.31999999995
CarMax Select Receivables Trust 2024-A,2025-03-31,10,770,780,2,9,1,0,198881.00999999998
CarMax Select Receivables Trust 2024-A,2025-03-31,10,780,790,2,2,0,0,43100.729999999996
CarMax Select Receivables Trust 2024-A,2025-03-31,10,790,800,2,4,0,0,62613.06999999999
CarMax Select Receivables Trust 2024-A,2025-03-31,10,810,820,2,1,0,0,11626.29
CarMax Select Receivables Trust 2024-A,2025-03-31,10,860,870,2,1,0,0,22253.16
CarMax Select Receivables Trust 2024-A,2025-04-30,11,360,370,2,2,0,0,12186.27
CarMax Select Receivables Trust 2024-A,2025-04-30,11,380,390,2,2,0,0,35179.28
CarMax Select Receivables Trust 2024-A,2025-04-30,11,390,400,2,2,1,0,41776.509999999995
CarMax Select Receivables Trust 2024-A,2025-04-30,11,400,410,2,7,3,0,163730.06
CarMax Select Receivables Trust 2024-A,2025-04-30,11,410,420,2,6,1,1,128997.19
CarMax Select Receivables Trust 2024-A,2025-04-30,11,420,430,2,12,3,0,237406.36
CarMax Select Receivables Trust 2024-A,2025-04-30,11,430,440,2,18,4,2,331212.74000000005
CarMax Select Receivables Trust 2024-A,2025-04-30,11,440,450,2,23,6,1,391041.87
CarMax Select Receivables Trust 2024-A,2025-04-30,11,450,460,2,17,5,5,380182.82
CarMax Select Receivables Trust 2024-A,2025-04-30,11,460,470,2,38,9,6,772927.5700000001
CarMax Select Receivables Trust 2024-A,2025-04-30,11,470,480,2,59,9,1,1082243.79
CarMax Select Receivables Trust 2024-A,2025-04-30,11,480,490,2,82,13,14,1676447.1500000001
CarMax Select Receivables Trust 2024-A,2025-04-30,11,490,500,2,98,20,9,1950056.11
CarMax Select Receivables Trust 2024-A,2025-04-30,11,500,510,2,97,22,15,2257785.5100000002
CarMax Select Receivables Trust 2024-A,2025-04-30,11,510,520,2,168,33,18,4021795.7100000014
CarMax Select Receivables Trust 2024-A,2025-04-30,11,520,530,2,214,47,20,5701715.109999999
CarMax Select Receivables Trust 2024-A,2025-04-30,11,530,540,2,634,97,66,16335523.220000003
CarMax Select Receivables Trust 2024-A,2025-04-30,11,540,550,2,747,99,74,19054082.24
CarMax Select Receivables Trust 2024-A,2025-04-30,11,550,560,2,930,133,67,22459399.760000013
CarMax Select Receivables Trust 2024-A,2025-04-30,11,560,570,2,970,148,77,24384055.030000016
CarMax Select Receivables Trust 2024-A,2025-04-30,11,570,580,2,1268,117,77,28926915.059999995
CarMax Select Receivables Trust 2024-A,2025-04-30,11,580,590,2,1429,143,78,32029163.520000022
CarMax Select Receivables Trust 2024-A,2025-04-30,11,590,600,1,1,0,0,1328.67
CarMax Select Receivables Trust 2024-A,2025-04-30,11,590,600,2,1728,156,84,38053971.03999998
CarMax Select Receivables Trust 2024-A,2025-04-30,11,600,610,2,2014,142,86,42129100.21000002
CarMax Select Receivables Trust 2024-A,2025-04-30,11,610,620,2,2169,155,74,45780759.609999985
CarMax Select Receivables Trust 2024-A,2025-04-30,11,620,630,2,2542,128,82,50775775.0
CarMax Select Receivables Trust 2024-A,2025-04-30,11,630,640,1,1,0,0,2573.81
CarMax Select Receivables Trust 2024-A,2025-04-30,11,630,640,2,2669,130,64,52475970.35000004
CarMax Select Receivables Trust 2024-A,2025-04-30,11,640,650,1,1,0,0,4910.1
