issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
CAOT,2020,42,0.01041099,58041161.24000000,5574989716.21000004,4,2024-04-15
CAOT,2020,43,0.01053476,58731199.04000000,5574989716.21000004,4,2024-05-15
CAOT,2020,44,0.01068122,59547688.88000000,5574989716.21000004,4,2024-06-17
CAOT,2020,45,0.01079554,60185002.87000000,5574989716.21000004,4,2024-07-15
CAOT,2020,46,0.01082880,60370439.31999999,5574989716.21000004,4,2024-08-15
CAOT,2020,47,0.01088398,60678097.30000000,5574989716.21000004,4,2024-09-16
CAOT,2020,48,0.01083749,45699979.46000000,4216840822.39999962,3,2024-10-15
CAOT,2020,49,0.01138150,34826240.83000000,3059899141.55999994,2,2024-11-15
CAOT,2021,1,0.00000000,0.00000000,6222062896.03999996,4,2021-10-15
CAOT,2021,2,0.00002307,143545.17000000,6222062896.03999996,4,2021-11-15
CAOT,2021,3,0.00006121,380875.94000000,6222062896.03999996,4,2021-12-15
CAOT,2021,4,0.00059288,3688940.93000000,6222062896.03999996,4,2022-01-18
CAOT,2021,5,0.00134065,8341608.34000000,6222062896.03999996,4,2022-02-15
CAOT,2021,6,0.00192384,11970259.30000000,6222062896.03999996,4,2022-03-15
CAOT,2021,7,0.00273379,17009841.93000000,6222062896.03999996,4,2022-04-15
CAOT,2021,8,0.00342303,21298279.85000000,6222062896.03999996,4,2022-05-16
CAOT,2021,9,0.00396570,24674864.46000000,6222062896.03999996,4,2022-06-15
CAOT,2021,10,0.00448032,27876810.46000000,6222062896.03999996,4,2022-07-15
CAOT,2021,11,0.00507251,31561498.19000000,6222062896.03999996,4,2022-08-15
CAOT,2021,12,0.00565208,35167601.28000000,6222062896.03999996,4,2022-09-15
CAOT,2021,13,0.00629666,39178234.77000000,6222062896.03999996,4,2022-10-17
CAOT,2021,14,0.00687576,42781416.77000000,6222062896.03999996,4,2022-11-15
CAOT,2021,15,0.00752141,46798671.48000000,6222062896.03999996,4,2022-12-15
CAOT,2021,16,0.00809719,50381231.62000000,6222062896.03999996,4,2023-01-17
CAOT,2021,17,0.00875044,54445808.03000000,6222062896.03999996,4,2023-02-15
CAOT,2021,18,0.00922818,57418304.85000000,6222062896.03999996,4,2023-03-15
CAOT,2021,19,0.00977498,60820527.85000000,6222062896.03999996,4,2023-04-17
CAOT,2021,20,0.01025292,63794288.88000000,6222062896.03999996,4,2023-05-15
CAOT,2021,21,0.01066011,66327859.82000000,6222062896.03999996,4,2023-06-15
CAOT,2021,22,0.01103742,68675524.34999999,6222062896.03999996,4,2023-07-17
CAOT,2021,23,0.01141095,70999637.97000000,6222062896.03999996,4,2023-08-15
CAOT,2021,24,0.01174272,73063923.56999999,6222062896.03999996,4,2023-09-15
CAOT,2021,25,0.01217019,75723703.56999999,6222062896.03999996,4,2023-10-16
CAOT,2021,26,0.01234895,76835925.64000000,6222062896.03999996,4,2023-11-15
CAOT,2021,27,0.01274999,79331219.61000000,6222062896.03999996,4,2023-12-15
CAOT,2021,28,0.01319731,82114490.15000001,6222062896.03999996,4,2024-01-16
CAOT,2021,29,0.01342890,83555461.87000000,6222062896.03999996,4,2024-02-15
CAOT,2021,30,0.01378657,85780913.90000001,6222062896.03999996,4,2024-03-15
CAOT,2021,31,0.01412560,87890378.78000000,6222062896.03999996,4,2024-04-15
CAOT,2021,32,0.01452424,90370743.84000000,6222062896.03999996,4,2024-05-15
CAOT,2021,33,0.01482022,92212351.95999999,6222062896.03999996,4,2024-06-17
CAOT,2021,34,0.01510075,93957805.68000001,6222062896.03999996,4,2024-07-15
CAOT,2021,35,0.01541710,95926168.66000000,6222062896.03999996,4,2024-08-15
CAOT,2021,36,0.01566900,97493479.73000000,6222062896.03999996,4,2024-09-16
CAOT,2021,37,0.01599328,99511182.13000000,6222062896.03999996,4,2024-10-15
CAOT,2021,38,0.01625436,101135672.99000001,6222062896.03999996,4,2024-11-15
CAOT,2021,39,0.01649774,102649951.78000000,6222062896.03999996,4,2024-12-16
CAOT,2021,40,0.01673367,104117943.57000001,6222062896.03999996,4,2025-01-15
CAOT,2021,41,0.01698243,105665767.91000000,6222062896.03999996,4,2025-02-18
CAOT,2021,42,0.01723981,107267189.17999999,6222062896.03999996,4,2025-03-17
CAOT,2021,43,0.01748674,108803584.34999999,6222062896.03999996,4,2025-04-15
CAOT,2021,44,0.01769075,110072942.56999999,6222062896.03999996,4,2025-05-15
CAOT,2021,45,0.01788655,111291250.18000001,6222062896.03999996,4,2025-06-16
CAOT,2021,46,0.01809353,112579056.14999999,6222062896.03999996,4,2025-07-15
CAOT,2021,47,0.01828130,113747389.88000000,6222062896.03999996,4,2025-08-15
CAOT,2021,48,0.01851502,115201601.61000000,6222062896.03999996,4,2025-09-15
CAOT,2021,49,0.02033078,94805803.37000000,4663165649.97999954,3,2025-10-15
CAOT,2021,50,0.02324029,73390397.84999999,3157895089.19999981,2,2025-11-17
CAOT,2022,1,0.00000485,28582.82000000,5887594791.76000023,4,2022-11-15
CAOT,2022,2,0.00003267,192363.26000000,5887594791.76000023,4,2022-12-15
CAOT,2022,3,0.00010846,638544.03000000,5887594791.76000023,4,2023-01-17
CAOT,2022,4,0.00094688,5574853.85000000,5887594791.76000023,4,2023-02-15
CAOT,2022,5,0.00174969,10301462.79000000,5887594791.76000023,4,2023-03-15
CAOT,2022,6,0.00274355,16152919.54000000,5887594791.76000023,4,2023-04-17
CAOT,2022,7,0.00379828,22362719.92000000,5887594791.76000023,4,2023-05-15
CAOT,2022,8,0.00471623,27767230.97000000,5887594791.76000023,4,2023-06-15
CAOT,2022,9,0.00580494,34177149.84000000,5887594791.76000023,4,2023-07-17
CAOT,2022,10,0.00672916,39618541.30000000,5887594791.76000023,4,2023-08-15
CAOT,2022,11,0.00760820,44793982.70000000,5887594791.76000023,4,2023-09-15
CAOT,2022,12,0.00874563,51490749.98999999,5887594791.76000023,4,2023-10-16
CAOT,2022,13,0.00951427,56016189.86000000,5887594791.76000023,4,2023-11-15
CAOT,2022,14,0.01037628,61091359.11000000,5887594791.76000023,4,2023-12-15
CAOT,2022,15,0.01128126,66419481.69000000,5887594791.76000023,4,2024-01-16
CAOT,2022,16,0.01220013,71829435.92000000,5887594791.76000023,4,2024-02-15
CAOT,2022,17,0.01300160,76548141.11000000,5887594791.76000023,4,2024-03-15
CAOT,2022,18,0.01384693,81525138.52000000,5887594791.76000023,4,2024-04-15
CAOT,2022,19,0.01455934,85719505.61000000,5887594791.76000023,4,2024-05-15
CAOT,2022,20,0.01527558,89936449.17000000,5887594791.76000023,4,2024-06-17
CAOT,2022,21,0.01592162,93740057.78000000,5887594791.76000023,4,2024-07-15
CAOT,2022,22,0.01658402,97640013.62000000,5887594791.76000023,4,2024-08-15
CAOT,2022,23,0.01734757,102135475.17000000,5887594791.76000023,4,2024-09-16
CAOT,2022,24,0.01818006,107036850.97999999,5887594791.76000023,4,2024-10-15
CAOT,2022,25,0.01889938,111271886.58000000,5887594791.76000023,4,2024-11-15
CAOT,2022,26,0.01952587,114960392.99000001,5887594791.76000023,4,2024-12-16
CAOT,2022,27,0.02012572,118492103.12000000,5887594791.76000023,4,2025-01-15
CAOT,2022,28,0.02065560,121611825.59999999,5887594791.76000023,4,2025-02-18
CAOT,2022,29,0.02129466,125374357.65000001,5887594791.76000023,4,2025-03-17
CAOT,2022,30,0.02195738,129276151.73999999,5887594791.76000023,4,2025-04-15
CAOT,2022,31,0.02235737,131631111.90000001,5887594791.76000023,4,2025-05-15
CAOT,2022,32,0.02304840,135699614.60999998,5887594791.76000023,4,2025-06-16
CAOT,2022,33,0.02355417,138677433.55000001,5887594791.76000023,4,2025-07-15
CAOT,2022,34,0.02417000,142303166.30000001,5887594791.76000023,4,2025-08-15
CAOT,2022,35,0.02461401,144917341.37000000,5887594791.76000023,4,2025-09-15
CAOT,2022,36,0.02511964,147894286.84000000,5887594791.76000023,4,2025-10-15
CAOT,2022,37,0.02569005,151252585.53000000,5887594791.76000023,4,2025-11-17
CAOT,2022,38,0.02615306,153978638.33000001,5887594791.76000023,4,2025-12-15
CAOT,2022,39,0.02671920,157311805.19000000,5887594791.76000023,4,2026-01-15
CAOT,2022,40,0.02713234,159744219.72999999,5887594791.76000023,4,2026-02-17
CAOT,2022,41,0.02759274,162454869.95999998,5887594791.76000023,4,2026-03-16
CAOT,2022,42,0.02806080,165210642.50999999,5887594791.76000023,4,2026-04-15
CAOT,2022,43,0.02841206,167278675.94000000,5887594791.76000023,4,2026-05-15
CAOT,2022,44,0.02877057,169389482.44000000,5887594791.76000023,4,2026-06-15
CAOT,2022,45,0.02917577,171775107.59000000,5887594791.76000023,4,2026-07-15
CAOT,2022,46,0.02816854,125562870.14000000,4457556225.56999969,3,2026-05-15
CAOT,2022,47,0.02844136,126778945.52000001,4457556225.56999969,3,2026-06-15
CAOT,2022,48,0.02872314,128035013.31999999,4457556225.56999969,3,2026-07-15
CAOT,2022,49,0.02699160,81952864.97000000,3036236171.55999994,2,2026-05-15
CAOT,2022,50,0.02628044,42154121.07000000,1604011099.06999993,1,2026-03-16
CAOT,2023,1,0.00000244,14771.88000000,6063446092.03000069,4,2023-11-15
CAOT,2023,2,0.00005355,324675.75000000,6063446092.03000069,4,2023-12-15
CAOT,2023,3,0.00016670,1010767.33000000,6063446092.03000069,4,2024-01-16
CAOT,2023,4,0.00137240,8321478.49000000,6063446092.03000069,4,2024-02-15
CAOT,2023,5,0.00279553,16950530.78000000,6063446092.03000069,4,2024-03-15
CAOT,2023,6,0.00401863,24366737.63000000,6063446092.03000069,4,2024-04-15
CAOT,2023,7,0.00527507,31985093.58000000,6063446092.03000069,4,2024-05-15
CAOT,2023,8,0.00634840,38493164.21000000,6063446092.03000069,4,2024-06-17
CAOT,2023,9,0.00760664,46122430.40000000,6063446092.03000069,4,2024-07-15
CAOT,2023,10,0.00868929,52687062.05000000,6063446092.03000069,4,2024-08-15
CAOT,2023,11,0.00982140,59551511.20000000,6063446092.03000069,4,2024-09-16
CAOT,2023,12,0.01121653,68010815.30000000,6063446092.03000069,4,2024-10-15
CAOT,2023,13,0.01244921,75485126.37000000,6063446092.03000069,4,2024-11-15
CAOT,2023,14,0.01342155,81380862.03000000,6063446092.03000069,4,2024-12-16
CAOT,2023,15,0.01461260,88602705.18000001,6063446092.03000069,4,2025-01-15
CAOT,2023,16,0.01551186,94055351.39000000,6063446092.03000069,4,2025-02-18
CAOT,2023,17,0.01632947,99012848.74000001,6063446092.03000069,4,2025-03-17
CAOT,2023,18,0.01744595,105782586.53000000,6063446092.03000069,4,2025-04-15
CAOT,2023,19,0.01844976,111869153.00000000,6063446092.03000069,4,2025-05-15
CAOT,2023,20,0.01924515,116691921.31999999,6063446092.03000069,4,2025-06-16
CAOT,2023,21,0.02020254,122497019.29000001,6063446092.03000069,4,2025-07-15
CAOT,2023,22,0.02098387,127234570.65000001,6063446092.03000069,4,2025-08-15
CAOT,2023,23,0.02180647,132222339.70999999,6063446092.03000069,4,2025-09-15
CAOT,2023,24,0.02279887,138239722.87000000,6063446092.03000069,4,2025-10-15
CAOT,2023,25,0.02357711,142958549.86000001,6063446092.03000069,4,2025-11-17
CAOT,2023,26,0.02451160,148624762.27000001,6063446092.03000069,4,2025-12-15
CAOT,2023,27,0.02545039,154317059.57999998,6063446092.03000069,4,2026-01-15
CAOT,2023,28,0.02652821,160852342.31000000,6063446092.03000069,4,2026-02-17
CAOT,2023,29,0.02721848,165037784.50999999,6063446092.03000069,4,2026-03-16
CAOT,2023,30,0.02809602,170358682.37000000,6063446092.03000069,4,2026-04-15
CAOT,2023,31,0.02895230,175550681.31000000,6063446092.03000069,4,2026-05-15
CAOT,2023,32,0.02973619,180303810.06000000,6063446092.03000069,4,2026-06-15
CAOT,2023,33,0.03046634,184730997.56999999,6063446092.03000069,4,2026-07-15
CAOT,2023,34,0.03068732,139457239.25999999,4544458190.13000011,3,2026-05-15
CAOT,2023,35,0.03123763,141958093.66000000,4544458190.13000011,3,2026-06-15
CAOT,2023,36,0.03198510,145354934.69000000,4544458190.13000011,3,2026-07-15
CAOT,2023,37,0.03177425,96009553.09999999,3021615069.44999981,2,2026-05-15
CAOT,2023,38,0.03223818,97411359.37000000,3021615069.44999981,2,2026-06-15
CAOT,2023,39,0.03284514,99245365.19000000,3021615069.44999981,2,2026-07-15
CAOT,2023,40,0.03381123,50412637.31000000,1491002573.66000009,1,2026-05-15
CAOT,2023,41,0.03430610,51150488.21000000,1491002573.66000009,1,2026-06-15
CAOT,2023,42,0.03492940,52079823.98000000,1491002573.66000009,1,2026-07-15
CAOT,2024,1,0.00001926,115756.63000000,6009611857.22999954,4,2024-11-15
CAOT,2024,2,0.00007166,430626.71000000,6009611857.22999954,4,2024-12-16
CAOT,2024,3,0.00015981,960409.46000000,6009611857.22999954,4,2025-01-15
