issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
GMCAR,2021,42,0.00284606,15852537.00000000,5569989005.00000000,4,2025-04-16
GMCAR,2021,43,0.00288992,16096820.00000000,5569989005.00000000,4,2025-05-16
GMCAR,2021,44,0.00289999,16152930.00000000,5569989005.00000000,4,2025-06-16
GMCAR,2021,45,0.00295889,16481002.00000000,5569989005.00000000,4,2025-07-16
GMCAR,2021,46,0.00300506,16738133.00000000,5569989005.00000000,4,2025-08-18
GMCAR,2021,47,0.00304018,16933764.00000000,5569989005.00000000,4,2025-09-16
GMCAR,2021,48,0.00329489,12888428.00000000,3911645307.00000000,3,2025-10-16
GMCAR,2021,49,0.00332320,12999195.00000000,3911645307.00000000,3,2025-11-17
GMCAR,2021,50,0.00349236,9018093.00000000,2582237060.00000000,2,2025-12-16
GMCAR,2022,1,0.00000000,0.00000000,5438721030.00000000,4,2022-11-16
GMCAR,2022,2,0.00000823,44745.00000000,5438721030.00000000,4,2022-12-16
GMCAR,2022,3,0.00003212,174693.00000000,5438721030.00000000,4,2023-01-17
GMCAR,2022,4,0.00009764,531048.00000000,5438721030.00000000,4,2023-02-16
GMCAR,2022,5,0.00022068,1200205.00000000,5438721030.00000000,4,2023-03-16
GMCAR,2022,6,0.00033760,1836113.00000000,5438721030.00000000,4,2023-04-17
GMCAR,2022,7,0.00044562,2423600.00000000,5438721030.00000000,4,2023-05-16
GMCAR,2022,8,0.00059355,3228145.00000000,5438721030.00000000,4,2023-06-16
GMCAR,2022,9,0.00069194,3763255.00000000,5438721030.00000000,4,2023-07-17
GMCAR,2022,10,0.00076095,4138588.00000000,5438721030.00000000,4,2023-08-16
GMCAR,2022,11,0.00094311,5129291.00000000,5438721030.00000000,4,2023-09-18
GMCAR,2022,12,0.00115095,6259698.00000000,5438721030.00000000,4,2023-10-16
GMCAR,2022,13,0.00132721,7218314.00000000,5438721030.00000000,4,2023-11-16
GMCAR,2022,14,0.00150082,8162545.00000000,5438721030.00000000,4,2023-12-18
GMCAR,2022,15,0.00161353,8775547.00000000,5438721030.00000000,4,2024-01-16
GMCAR,2022,16,0.00190574,10364776.00000000,5438721030.00000000,4,2024-02-16
GMCAR,2022,17,0.00212746,11570646.00000000,5438721030.00000000,4,2024-03-18
GMCAR,2022,18,0.00224555,12212909.00000000,5438721030.00000000,4,2024-04-16
GMCAR,2022,19,0.00236507,12862936.00000000,5438721030.00000000,4,2024-05-16
GMCAR,2022,20,0.00255207,13879975.00000000,5438721030.00000000,4,2024-06-17
GMCAR,2022,21,0.00271955,14790855.00000000,5438721030.00000000,4,2024-07-16
GMCAR,2022,22,0.00288019,15664570.00000000,5438721030.00000000,4,2024-08-16
GMCAR,2022,23,0.00299844,16307680.00000000,5438721030.00000000,4,2024-09-16
GMCAR,2022,24,0.00317592,17272931.00000000,5438721030.00000000,4,2024-10-16
GMCAR,2022,25,0.00337993,18382514.00000000,5438721030.00000000,4,2024-11-18
GMCAR,2022,26,0.00350846,19081540.00000000,5438721030.00000000,4,2024-12-16
GMCAR,2022,27,0.00367447,19984419.00000000,5438721030.00000000,4,2025-01-16
GMCAR,2022,28,0.00374747,20381418.00000000,5438721030.00000000,4,2025-02-18
GMCAR,2022,29,0.00390548,21240807.00000000,5438721030.00000000,4,2025-03-17
GMCAR,2022,30,0.00405497,22053875.00000000,5438721030.00000000,4,2025-04-16
GMCAR,2022,31,0.00419308,22804979.00000000,5438721030.00000000,4,2025-05-16
GMCAR,2022,32,0.00431094,23446027.00000000,5438721030.00000000,4,2025-06-16
GMCAR,2022,33,0.00434714,23642871.00000000,5438721030.00000000,4,2025-07-16
GMCAR,2022,34,0.00448186,24375612.00000000,5438721030.00000000,4,2025-08-18
GMCAR,2022,35,0.00458632,24943737.00000000,5438721030.00000000,4,2025-09-16
GMCAR,2022,36,0.00469224,25519797.00000000,5438721030.00000000,4,2025-10-16
GMCAR,2022,37,0.00477557,25972973.00000000,5438721030.00000000,4,2025-11-17
GMCAR,2022,38,0.00484213,26334970.00000000,5438721030.00000000,4,2025-12-16
