issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
FCAOT,2021,4,0.00005650,79982.43000000,1415499059.21000004,1,2021-06-15
FCAOT,2021,5,0.00009381,132782.73000000,1415499059.21000004,1,2021-07-15
FCAOT,2021,6,0.00013542,191693.17000000,1415499059.21000004,1,2021-08-16
FCAOT,2021,7,0.00017033,241106.28000000,1415499059.21000004,1,2021-09-15
FCAOT,2021,8,0.00026926,381136.54000000,1415499059.21000004,1,2021-10-15
FCAOT,2021,9,0.00033656,476396.04000000,1415499059.21000004,1,2021-11-15
FCAOT,2021,10,0.00035453,501840.92000000,1415499059.21000004,1,2021-12-15
FCAOT,2021,11,0.00040968,579906.01000000,1415499059.21000004,1,2022-01-18
FCAOT,2021,12,0.00050414,713611.67000000,1415499059.21000004,1,2022-02-15
FCAOT,2021,13,0.00052290,740158.02000000,1415499059.21000004,1,2022-03-15
FCAOT,2021,14,0.00057870,819150.29000000,1415499059.21000004,1,2022-04-15
FCAOT,2021,15,0.00066847,946213.37000000,1415499059.21000004,1,2022-05-16
FCAOT,2021,16,0.00076003,1075827.32000000,1415499059.21000004,1,2022-06-15
FCAOT,2021,17,0.00088267,1249417.67000000,1415499059.21000004,1,2022-07-15
FCAOT,2021,18,0.00107578,1522761.35000000,1415499059.21000004,1,2022-08-15
FCAOT,2021,19,0.00113412,1605342.08000000,1415499059.21000004,1,2022-09-15
FCAOT,2021,20,0.00125773,1780310.67000000,1415499059.21000004,1,2022-10-17
FCAOT,2021,21,0.00139455,1973981.25000000,1415499059.21000004,1,2022-11-15
FCAOT,2021,22,0.00143826,2035857.42000000,1415499059.21000004,1,2022-12-15
FCAOT,2021,23,0.00167649,2373067.48000000,1415499059.21000004,1,2023-01-17
FCAOT,2021,24,0.00172781,2445706.75000000,1415499059.21000004,1,2023-02-15
FCAOT,2021,25,0.00181785,2573164.72000000,1415499059.21000004,1,2023-03-15
FCAOT,2021,26,0.00194176,2748564.68000000,1415499059.21000004,1,2023-04-17
FCAOT,2021,27,0.00202431,2865404.17000000,1415499059.21000004,1,2023-05-15
FCAOT,2021,28,0.00209657,2967694.62000000,1415499059.21000004,1,2023-06-15
FCAOT,2021,29,0.00215031,3043759.16000000,1415499059.21000004,1,2023-07-17
FCAOT,2021,30,0.00226200,3201859.48000000,1415499059.21000004,1,2023-08-15
FCAOT,2021,31,0.00243871,3451991.52000000,1415499059.21000004,1,2023-09-15
FCAOT,2021,32,0.00250720,3548937.37000000,1415499059.21000004,1,2023-10-16
FCAOT,2021,33,0.00256652,3632910.10000000,1415499059.21000004,1,2023-11-15
FCAOT,2021,34,0.00266166,3767582.50000000,1415499059.21000004,1,2023-12-15
FCAOT,2021,35,0.00267614,3788067.48000000,1415499059.21000004,1,2024-01-16
FCAOT,2021,36,0.00276348,3911697.71000000,1415499059.21000004,1,2024-02-15
FCAOT,2021,37,0.00293835,4159236.79000000,1415499059.21000004,1,2024-03-15
FCAOT,2021,38,0.00300343,4251347.51000000,1415499059.21000004,1,2024-04-15
FCAOT,2021,39,0.00306264,4335165.20000000,1415499059.21000004,1,2024-05-15
FCAOT,2021,40,0.00315451,4465205.26000000,1415499059.21000004,1,2024-06-17
FCAOT,2021,41,0.00318284,4505301.24000000,1415499059.21000004,1,2024-07-15
FCAOT,2021,42,0.00317772,4498063.80000000,1415499059.21000004,1,2024-08-15
FCAOT,2021,43,0.00323434,4578206.22000000,1415499059.21000004,1,2024-09-16
FCAOT,2021,44,0.00326410,4620334.62000000,1415499059.21000004,1,2024-10-15
FCAOT,2021,45,0.00329705,4666965.61000000,1415499059.21000004,1,2024-11-15
FCAOT,2021,46,0.00331274,4689177.42000000,1415499059.21000004,1,2024-12-16
